Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
Francisco Lindor,NYM,151,651,579,147,92,28,1,25,83,83,57,2,123,11,5,0,,25,6,0.253533,0.0879776,0.188418,0.466927,0.32964,0.436637,0.33211,0.766278,0.183105,5.17134,0.279145,-0.562842,1.55035,86.9923,10.0716,116.392,0.987508,3.49224,13.635383486747742,9.96723747253418,4.63082,25.65999984741211,,,,,,,800.8,5.303311258,800.8,5.303311258,,,,,,,,,,,,,,,,,,,Mets,12916,596019
Pete Crow-Armstrong,CHC,149,644,592,151,90,30,6,25,88,85,37,2,155,9,5,1,,37,10,0.255011,0.0569907,0.240556,0.236913,0.306493,0.451719,0.324739,0.758213,0.196708,7.42301,0.302894,1.13903,2.39132,82.2028,6.10925,109.834,3.53035,10.1753,11.03656005859375,12.475308179855347,4.59771,32.93000030517578,,,,,,,790.1,5.302684563,790.1,5.302684563,,,,,,,,,,,,,,,,,,,Cubs,27769,691718
Wyatt Langford,TEX,149,644,560,144,87,29,2,26,87,85,74,3,145,5,5,0,,23,6,0.257952,0.115162,0.224992,0.511851,0.347915,0.45698,0.347862,0.804894,0.199028,5.46284,0.301169,0.694551,1.16215,94.2928,18.1992,125.578,1.8567,4.75598,21.27121865749359,0.7559773921966553,4.52146,38.560001373291016,,,,,,,850.2,5.706040268,850.2,5.706040268,,,,,,,,,,,,,,,,,,,Rangers,33333,694671
Austin Riley,ATL,156,672,606,165,98,32,2,33,91,103,52,3,171,9,5,0,,3,2,0.271965,0.077981,0.253942,0.307082,0.336366,0.495376,0.354975,0.831742,0.223411,3.25164,0.323206,-0.0974533,-1.10335,102.274,22.8716,128.284,-1.20081,-1.53516,21.326000809669495,0.46484267711639404,4.51694,60.36000061035156,,,,,,,915.5,5.868589743,915.5,5.868589743,,,,,,,,,,,,,,,,,,,Braves,18360,663586
Ketel Marte,ARI,147,637,559,150,91,31,2,25,86,84,67,3,108,7,4,0,,6,2,0.267782,0.105049,0.169961,0.618077,0.350479,0.466607,0.352137,0.817086,0.198825,3.92245,0.28927,-0.104872,-0.572785,95.479,20.2125,125.826,-0.677657,2.34209,18.820450961589813,2.4170923233032227,4.34119,32.2599983215332,,,,,,,845.1,5.748979591,845.1,5.748979591,,,,,,,,,,,,,,,,,,,Diamondbacks,13613,606466
Zach Neto,LAA,154,665,594,152,91,32,1,28,83,89,48,2,159,18,5,1,,30,10,0.255858,0.0723349,0.238401,0.303418,0.32764,0.45482,0.337528,0.78246,0.198962,5.29848,0.300818,0.594999,1.05138,91.7885,13.2136,115.876,1.64638,-3.04153,14.089976906776428,4.083467483520508,4.20112,31.739999771118164,,,,,,,845.9,5.492857142,845.9,5.492857142,,,,,,,,,,,,,,,,,,,Angels,31347,687263
Adley Rutschman,BAL,141,566,493,127,82,27,1,17,72,69,65,2,89,3,4,1,,1,1,0.257018,0.114732,0.157991,0.726193,0.344991,0.419972,0.334374,0.764963,0.162954,2.65501,0.280497,-0.479385,-1.0688,76.7283,9.80379,116.326,-1.54819,6.09656,9.350499153137207,12.171557903289795,4.19651,149.30999755859375,,,,,,,665.1,4.717021276,665.1,4.717021276,,,,,,,,,,,,,,,,,,,Orioles,26288,668939
Mookie Betts,LAD,151,651,574,150,96,30,2,22,87,83,67,2,85,6,5,0,,11,3,0.261543,0.103233,0.130894,0.788677,0.342248,0.437428,0.338515,0.779676,0.175885,4.55499,0.271469,-0.284728,-0.0559728,90.3777,13.457,117.988,-0.3407,-1.53386,13.538425147533417,5.4411362409591675,4.15783,60.06999969482422,,,,,,,802.7,5.315894039,802.7,5.315894039,,,,,,,,,,,,,,,,,,,Dodgers,13611,605141
Riley Greene,DET,151,651,583,157,94,29,4,30,92,91,59,3,175,5,5,0,,5,2,0.269507,0.0904311,0.269229,0.335889,0.339059,0.486412,0.352827,0.82547,0.216905,4.57614,0.333368,0.00652152,-0.686877,97.9423,21.0216,127.343,-0.680355,3.69689,20.299062311649323,-3.5781121253967285,4.00321,78.19000244140625,,,,,,,881.0,5.834437086,881.0,5.834437086,,,,,,,,,,,,,,,,,,,Tigers,25976,682985
Geraldo Perdomo,ARI,159,686,591,152,105,31,4,13,88,67,80,2,94,8,5,2,,21,6,0.25762,0.117157,0.137743,0.85055,0.351851,0.386813,0.327092,0.738663,0.129193,5.35812,0.285548,0.446554,0.456428,88.8742,7.81804,108.669,0.902981,0.950782,7.951652228832245,8.300781965255737,3.99795,77.29000091552734,,,,,,,782.2,4.919496855,782.2,4.919496855,,,,,,,,,,,,,,,,,,,Diamondbacks,22799,672695
Bryce Harper,PHI,154,665,576,155,90,35,0,31,89,99,79,3,144,5,5,0,,11,4,0.269885,0.119003,0.216631,0.549335,0.360599,0.492447,0.36597,0.853046,0.222562,3.43605,0.306942,0.212808,-0.425502,107.145,28.5697,134.676,-0.212694,1.62884,27.11762872338295,-10.346160650253296,3.97957,48.16999816894531,,,,,,,946.6,6.146753246,946.6,6.146753246,,,,,,,,,,,,,,,,,,,Phillies,11579,547180
Jazz Chisholm Jr.,NYY,139,602,534,132,80,22,2,28,78,82,58,2,155,5,4,0,,33,9,0.24637,0.0970526,0.257962,0.376228,0.324264,0.452311,0.334628,0.776575,0.205941,5.9409,0.291733,0.919154,2.00849,81.675,10.544,116.185,2.92764,1.5937,14.41106104850769,3.5436993837356567,3.9569,19.610000610351562,,,,,,,770.1,5.540287769,770.1,5.540287769,,,,,,,,,,,,,,,,,,,Yankees,20454,665862
Patrick Bailey,SFG,133,525,473,106,73,22,1,11,53,49,42,0,136,3,4,3,,2,1,0.224807,0.0804693,0.258233,0.311615,0.290402,0.343076,0.280344,0.633478,0.118269,3.12064,0.289731,-0.495961,-0.537726,48.0712,-13.9379,80.0229,-1.03369,24.2909,-13.459351062774658,34.54086494445801,3.9433,747.6199951171875,,,,,,,429.5,3.229323308,429.5,3.229323308,,,,,,,,,,,,,,,,,,,Giants,27478,672275
Byron Buxton,MIN,130,560,504,129,69,26,4,30,80,83,43,2,151,9,4,0,,18,3,0.255893,0.0775919,0.268983,0.288464,0.323511,0.499348,0.349864,0.822859,0.243455,6.46635,0.303316,0.925362,1.77096,82.904,16.7357,124.794,2.69633,0.593754,19.06096911430359,0.19375383853912354,3.942,73.19999694824219,,,,,,,780.4,6.003076923,780.4,6.003076923,,,,,,,,,,,,,,,,,,,Twins,14161,621439
Trea Turner,PHI,149,644,591,162,111,30,3,18,82,73,41,2,120,5,5,2,,29,5,0.274887,0.0635939,0.186831,0.340383,0.32525,0.426139,0.325131,0.751389,0.151252,6.08686,0.316608,1.72775,2.67539,82.4077,6.3141,106.7,4.40314,0.357028,9.516963481903076,7.2570284605026245,3.90834,26.559999465942383,,,,,,,768.6,5.158389261,768.6,5.158389261,,,,,,,,,,,,,,,,,,,Phillies,16252,607208
Willy Adames,SFG,157,679,600,143,86,30,1,26,80,86,71,2,168,4,5,0,,13,4,0.23821,0.104166,0.248108,0.419841,0.320061,0.421067,0.322024,0.741128,0.182856,3.80162,0.284777,0.112375,-0.340983,85.1736,4.9445,108.575,-0.228607,1.59984,6.672507092356682,8.874836444854736,3.90198,132.16000366210938,,,,,,,776.4,4.945222929,776.4,4.945222929,,,,,,,,,,,,,,,,,,,Giants,15986,642715
Maikel Garcia,KCR,154,665,598,161,111,33,4,13,83,70,57,1,97,1,5,4,,28,7,0.269824,0.0862037,0.145603,0.592048,0.332533,0.402134,0.320885,0.734667,0.13231,6.05904,0.30168,0.737065,1.56331,82.8026,4.22773,102.573,2.30038,8.01373,4.3170881271362305,10.488734722137451,3.85657,63.869998931884766,,,,,,,751.9,4.882467532,751.9,4.882467532,,,,,,,,,,,,,,,,,,,Royals,22715,672580
Rafael Devers,SFG,159,686,592,149,88,30,1,29,89,91,82,3,166,7,5,0,,3,1,0.251344,0.119847,0.241606,0.496043,0.346696,0.455619,0.346956,0.802315,0.204275,2.90764,0.297098,-0.766397,-1.01187,99.9377,18.8815,125.654,-1.77827,8.71955,19.07999098300934,-4.530445098876953,3.82372,61.16999816894531,,,,,,,877.6,5.519496855,877.6,5.519496855,,,,,,,,,,,,,,,,,,,Giants,17350,646240
Manny Machado,SDP,149,644,585,154,98,28,0,28,76,89,52,2,127,2,5,0,,11,3,0.263759,0.0806414,0.19652,0.410347,0.32415,0.455686,0.335185,0.779836,0.191927,3.41679,0.290309,-0.576058,-0.113201,87.6644,11.5709,118.936,-0.689259,2.47262,13.764189064502716,2.1726237535476685,3.82269,37.47999954223633,,,,,,,796.3,5.344295302,796.3,5.344295302,,,,,,,,,,,,,,,,,,,Padres,11493,592518
Steven Kwan,CLE,154,665,592,161,120,29,3,8,81,57,62,1,62,5,5,2,,19,5,0.272094,0.0934155,0.0926174,1.00862,0.343617,0.373946,0.317304,0.717563,0.101852,5.31856,0.290167,0.768959,0.540799,80.8687,2.29379,104.307,1.30976,8.60555,4.685400366783142,9.380547881126404,3.78087,169.36000061035156,,,,,,,709.1,4.604545454,709.1,4.604545454,,,,,,,,,,,,,,,,,,,Guardians,24610,680757
Jeremy Peña,HOU,141,609,553,150,102,29,2,17,76,71,39,2,108,11,4,2,,18,5,0.271272,0.0638372,0.177933,0.35877,0.329104,0.424061,0.326913,0.753165,0.152789,5.16562,0.307723,0.804537,0.483916,78.8102,6.85214,110.317,1.28845,0.675249,8.69404935836792,7.200249433517456,3.77074,121.81999969482422,,,,,,,712.5,5.053191489,712.5,5.053191489,,,,,,,,,,,,,,,,,,,Astros,21636,665161
Ben Rice,NYY,128,546,476,118,68,22,1,27,73,79,57,2,114,9,4,0,,5,2,0.248243,0.104479,0.208405,0.501328,0.336773,0.468646,0.346629,0.805419,0.220403,3.65486,0.269378,-0.316959,-0.524803,79.3682,14.8777,124.452,-0.841762,10.4821,14.887678027153015,2.9071407318115234,3.74263,53.060001373291016,,,,,,,710.0,5.546875,710.0,5.546875,,,,,,,,,,,,,,,,,,,Yankees,29576,700250
Gabriel Moreno,ARI,112,443,393,108,74,22,1,11,53,50,42,1,75,4,3,2,,4,2,0.275212,0.0942308,0.169198,0.556925,0.34808,0.420882,0.335661,0.768962,0.145671,3.41881,0.313171,0.398579,-0.724853,60.5292,8.13803,114.539,-0.326274,6.70264,7.314469814300537,14.427644729614258,3.73381,180.92999267578125,,,,,,,524.7,4.684821428,524.7,4.684821428,,,,,,,,,,,,,,,,,,,Diamondbacks,22664,672515
Jackson Merrill,SDP,146,630,580,154,96,30,4,24,82,83,41,2,120,3,4,2,,7,3,0.264897,0.0644558,0.190222,0.338845,0.314252,0.453114,0.328649,0.767367,0.188217,4.6693,0.294521,1.33471,-0.756073,82.4154,7.97604,114.459,0.578642,1.65977,11.374593734741211,3.709772229194641,3.68782,70.69999694824219,,,,,,,754.7,5.169178082,754.7,5.169178082,,,,,,,,,,,,,,,,,,,Padres,29490,701538
Masyn Winn,STL,149,644,585,150,101,31,4,14,76,68,46,1,117,5,5,3,,14,4,0.255506,0.0720129,0.181876,0.395945,0.313182,0.392495,0.307912,0.705676,0.136989,5.08491,0.295413,1.20858,0.0667915,73.4044,-2.68915,98.6628,1.27538,7.31908,0.2546950578689575,14.21908187866211,3.673,353.760009765625,,,,,,,667.7,4.481208053,667.7,4.481208053,,,,,,,,,,,,,,,,,,,Cardinals,27479,691026
Matt Chapman,SFG,156,672,586,137,81,30,2,24,82,83,74,2,170,8,5,0,,11,4,0.233884,0.11007,0.252284,0.436294,0.325251,0.414699,0.322878,0.739951,0.180815,4.33429,0.284865,-0.0984852,-0.48684,84.7615,5.35948,109.16,-0.585325,4.37748,6.710592567920685,6.777478218078613,3.66746,164.00999450683594,,,,,,,760.9,4.877564102,760.9,4.877564102,,,,,,,,,,,,,,,,,,,Giants,16505,656305
Bo Bichette,NYM,152,658,601,168,113,33,2,21,83,84,46,2,113,4,5,2,,7,3,0.279543,0.0691525,0.172229,0.401515,0.332088,0.442486,0.334104,0.774574,0.162944,3.74574,0.312451,0.339467,-0.788686,88.9928,11.245,117.758,-0.449218,-0.112707,13.399753868579865,0.4872933328151703,3.66063,93.26000213623047,,,,,,,799.2,5.257894736,799.2,5.257894736,,,,,,,,,,,,,,,,,,,Mets,19612,666182
Dansby Swanson,CHC,159,686,620,149,96,27,2,24,78,81,56,1,173,4,5,2,,18,4,0.240538,0.082173,0.251532,0.32669,0.305557,0.40705,0.309556,0.712607,0.166512,4.90033,0.291856,1.07327,0.855426,79.1072,-1.94898,99.4331,1.92869,3.89821,1.4677705466747284,11.248206377029419,3.63612,151.33999633789062,,,,,,,732.7,4.6081761,732.7,4.6081761,,,,,,,,,,,,,,,,,,,Cubs,18314,621020
Nick Kurtz,ATH,143,616,538,143,78,28,2,35,87,98,71,3,175,3,4,0,,3,1,0.266587,0.114579,0.284544,0.402674,0.352903,0.523124,0.372196,0.876027,0.256537,3.52358,0.326434,0.131664,-0.816291,102.364,29.5785,138.116,-0.684627,-1.56138,26.989006876945496,-12.76138150691986,3.62487,19.639999389648438,,,,,,,909.3,6.358741258,909.3,6.358741258,,,,,,,,,,,,,,,,,,,Athletics,35110,701762
Drake Baldwin,ATL,139,571,508,136,89,24,1,21,73,73,54,2,109,5,4,1,,1,1,0.266817,0.0937758,0.19033,0.4927,0.339826,0.444871,0.339595,0.784697,0.178055,2.54954,0.299371,-0.293118,-1.09877,79.8278,12.3125,117.748,-1.39188,5.18345,10.6273512840271,5.433454513549805,3.58825,78.93000030517578,,,,,,,702.4,5.05323741,702.4,5.05323741,,,,,,,,,,,,,,,,,,,Braves,31539,686948
Roman Anthony,BOS,146,630,540,142,87,33,3,19,87,75,81,2,152,4,4,1,,8,4,0.263031,0.12804,0.240778,0.531778,0.360161,0.44019,0.348553,0.800351,0.177159,4.57866,0.329886,0.422954,-1.08996,92.5967,18.1573,120.453,-0.667004,6.81556,14.519950151443481,-1.4344449043273926,3.55731,51.25,,,,,,,805.6,5.517808219,805.6,5.517808219,,,,,,,,,,,,,,,,,,,Red Sox,31812,701350
Michael Harris II,ATL,133,574,534,149,96,28,3,21,76,77,29,2,110,5,4,2,,19,5,0.280014,0.0506037,0.192379,0.263041,0.321028,0.466413,0.336765,0.787441,0.1864,5.87004,0.315368,0.708752,0.742075,78.8722,11.0497,115.809,1.45083,1.03422,12.205963373184204,3.08421790599823,3.51825,99.1500015258789,,,,,,,720.2,5.415037593,720.2,5.415037593,,,,,,,,,,,,,,,,,,,Braves,25931,671739
Austin Wells,NYY,117,461,410,96,56,21,1,18,55,59,42,1,109,5,3,1,,5,1,0.233394,0.0918305,0.23564,0.389707,0.310622,0.418071,0.316485,0.728693,0.184677,3.8848,0.271763,-0.186425,-0.192685,55.8028,1.28486,103.687,-0.37911,8.09377,1.6257473230361938,16.793774604797363,3.50934,248.3300018310547,,,,,,,511.1,4.368376068,511.1,4.368376068,,,,,,,,,,,,,,,,,,,Yankees,27562,669224
Will Smith,LAD,126,500,431,111,69,21,1,20,67,67,56,2,96,9,4,0,,3,2,0.256251,0.112493,0.192659,0.583899,0.351529,0.449613,0.347934,0.801142,0.193362,3.1168,0.284022,-1.08804,-0.99384,73.2967,14.1706,124.44,-2.08188,-4.44673,12.413182497024536,4.703265190124512,3.45457,95.80999755859375,,,,,,,640.3,5.081746031,640.3,5.081746031,,,,,,,,,,,,,,,,,,,Dodgers,19197,669257
Jackson Chourio,MIL,151,651,600,161,98,34,3,25,85,88,41,2,134,4,5,2,,25,7,0.268147,0.0630759,0.205953,0.306263,0.316749,0.460556,0.332579,0.777305,0.192408,5.73569,0.305428,1.28448,1.05266,87.2401,10.3194,114.167,2.33714,5.57513,13.268054246902466,-1.399874210357666,3.43024,19.190000534057617,,,,,,,815.2,5.398675496,815.2,5.398675496,,,,,,,,,,,,,,,,,,,Brewers,28806,694192
Matt Olson,ATL,159,686,596,152,87,32,1,33,92,101,80,3,165,6,5,0,,1,1,0.255031,0.11619,0.240111,0.4839,0.346178,0.475785,0.353347,0.821963,0.220754,2.4658,0.295957,-1.08011,-1.14399,103.498,22.4413,127.168,-2.22409,3.0425,19.865227937698364,-9.207497358322144,3.42554,48.459999084472656,,,,,,,921.0,5.79245283,921.0,5.79245283,,,,,,,,,,,,,,,,,,,Braves,14344,621566
Shea Langeliers,ATH,131,524,476,123,71,25,2,26,67,78,41,2,117,4,4,0,,6,2,0.259456,0.0777808,0.223389,0.348185,0.320311,0.480407,0.34191,0.800718,0.220951,4.06434,0.29046,-0.0660239,-0.222791,74.1621,12.2711,117.253,-0.288815,-2.51472,10.362512707710266,4.910278558731079,3.40712,54.310001373291016,,,,,,,681.9,5.205343511,681.9,5.205343511,,,,,,,,,,,,,,,,,,,Athletics,25816,669127
Nico Hoerner,CHC,154,665,601,163,123,31,2,7,76,59,46,1,67,10,5,3,,29,6,0.270951,0.069281,0.100586,0.688776,0.330727,0.363662,0.306945,0.694389,0.0927103,5.62588,0.293339,1.05976,1.99617,75.2761,-3.29879,97.6448,3.05593,6.99989,1.1996475458145142,9.47489047050476,3.35577,102.33000183105469,,,,,,,685.2,4.449350649,685.2,4.449350649,,,,,,,,,,,,,,,,,,,Cubs,21479,663538
Jacob Wilson,ATH,143,616,565,166,116,37,1,12,74,72,37,2,58,8,4,2,,5,2,0.293909,0.0604397,0.093505,0.646379,0.343592,0.425536,0.334207,0.769128,0.131626,3.27655,0.30879,0.0714507,-0.918965,83.364,10.5788,111.947,-0.847514,-3.0134,7.826416969299316,3.486603260040283,3.32666,195.6999969482422,,,,,,,729.3,5.1,729.3,5.1,,,,,,,,,,,,,,,,,,,Athletics,33266,805779
Xander Bogaerts,SDP,141,609,546,141,99,27,0,15,67,65,51,1,110,5,4,2,,17,4,0.257402,0.0831244,0.180821,0.459705,0.324198,0.388129,0.312545,0.712327,0.130727,4.1907,0.295895,0.521398,0.996464,71.706,-0.252061,103.427,1.51786,0.928468,3.9917192459106445,7.453467905521393,3.244,237.57000732421875,,,,,,,652.0,4.624113475,652.0,4.624113475,,,,,,,,,,,,,,,,,,,Padres,12161,593428
