Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
Ronald Acuña Jr.,ATL,143.717,629.035,534.009,148.423,91.3016,24.6652,3.23678,29.219,101.764,82.6423,82.1972,3.40897,135.883,8.44499,3.82822,0.5556,11.9922,26.1774,9.01864,0.27794,0.130672,0.216019,0.60491,0.380386,0.5004,0.378652,0.880786,0.22246,5.93171,0.319808,,0.363555,107.827,33.5015,144.503,0.363555,-2.8,33.54230809211731,-10.216697454452515,4.52771,5.320000171661377,,,,,,,951.2,6.605555555,951.2,6.605555555,,,,,,,,,,,,,,,,,,,Braves,18401,660670
Francisco Lindor,NYM,142.366,627.632,552.772,141.629,87.408,27.3809,1.6148,25.2249,86.2601,77.6953,54.4149,1.07578,117.335,9.59011,4.57713,0.696895,9.36872,21.8292,6.80483,0.256215,0.0866988,0.186948,0.463759,0.330945,0.448492,0.33722,0.779437,0.192277,5.43484,0.280633,,0.586678,86.4734,12.3138,119.893,0.586678,1.02,15.384275674819946,7.138544082641602,4.4408,25.65999984741211,,,,,,,781.1,5.500704225,781.1,5.500704225,,,,,,,,,,,,,,,,,,,Mets,12916,596019
José Ramírez,CLE,150.651,648.819,575.51,155.507,94.1005,30.938,4.12193,26.3471,91.6591,84.2034,62.1472,14.9226,72.3931,4.49984,5.94431,0.717962,6.90246,34.1634,9.39131,0.270208,0.095785,0.111577,0.858468,0.342777,0.475632,0.344109,0.818409,0.205423,6.30284,0.267571,,2.02409,93.0216,16.3587,122.772,2.02409,0.62,19.438264846801758,1.4109320640563965,4.4179,6.230000019073486,,,,,,,892.1,5.907947019,892.1,5.907947019,,,,,,,,,,,,,,,,,,,Guardians,13510,608070
Alejandro Kirk,TOR,122.297,484.104,429.28,115.302,77.5979,19.6791,0.0,18.025,59.343,62.447,45.1233,1.6181,59.4416,4.55482,4.57532,0.57097,12.2127,0.29136,0.147248,0.268594,0.09321,0.122787,0.75912,0.341197,0.440403,0.338663,0.781601,0.171809,1.62976,0.272953,,-0.831582,67.2659,10.0653,118.44,-0.831582,7.31,9.689807295799255,15.864122867584229,4.31923,159.63999938964844,,,,,,,592.2,4.85409836,592.2,4.85409836,,,,,,,,,,,,,,,,,,,Blue Jays,22581,672386
Kyle Tucker,LAD,142.79,620.3,528.452,142.098,82.8793,28.3821,2.4412,28.3952,95.4406,86.2898,81.2411,5.84491,88.9107,3.53704,5.10314,0.829947,8.82776,17.2588,6.46336,0.268894,0.130971,0.143335,0.913739,0.366915,0.49304,0.367478,0.859956,0.224146,5.17059,0.27316,,-0.263323,100.702,27.4089,137.829,-0.263323,0.35,27.547803461551666,-6.260647684335709,4.28942,13.170000076293945,,,,,,,893.5,6.248251748,893.5,6.248251748,,,,,,,,,,,,,,,,,,,Dodgers,18345,663656
Junior Caminero,TBR,149.35,636.073,584.141,156.527,92.4916,27.2351,0.633688,36.1666,81.9507,104.953,41.5342,2.19267,124.079,4.65575,5.15519,0.58668,13.1977,4.87754,1.77972,0.267961,0.0652979,0.195071,0.33474,0.318995,0.502497,0.348919,0.821492,0.234536,3.05033,0.280527,,-0.654374,93.678,18.5211,124.019,-0.654374,-0.39,17.35207426548004,1.3325227499008179,4.15156,16.540000915527344,,,,,,,862.5,5.788590604,862.5,5.788590604,,,,,,,,,,,,,,,,,,,Rays,28163,691406
Wyatt Langford,TEX,142.531,613.384,533.039,133.37,77.9948,27.2974,3.07073,25.0067,86.7097,74.3305,69.7725,2.63348,144.069,6.30816,3.71045,0.553509,7.86531,19.8444,5.32612,0.250206,0.11375,0.234876,0.484299,0.341775,0.453679,0.343813,0.795454,0.203473,5.80761,0.294726,,0.787974,87.7937,15.3176,122.789,0.787974,5.51,17.26316511631012,1.6846914291381836,4.09859,38.560001373291016,,,,,,,794.2,5.553846153,794.2,5.553846153,,,,,,,,,,,,,,,,,,,Rangers,33333,694671
Mookie Betts,LAD,142.525,621.516,545.319,145.316,92.4496,31.2769,1.56972,20.0201,83.1583,76.9315,63.0827,1.26161,71.2136,5.78183,5.97192,0.716543,9.10748,8.29746,3.24466,0.266479,0.101498,0.11458,0.885824,0.345366,0.439729,0.340826,0.785096,0.17325,3.97706,0.272349,,-0.725868,87.4503,14.0134,119.571,-0.725868,-1.65,13.69054365158081,4.948379158973694,4.02261,60.06999969482422,,,,,,,770.1,5.385314685,770.1,5.385314685,,,,,,,,,,,,,,,,,,,Dodgers,13611,605141
Trea Turner,PHI,143.3,627.251,571.707,161.972,110.677,29.2129,4.75838,17.3235,85.6756,74.0598,39.588,0.320782,113.328,5.29522,4.18665,0.78187,11.4667,25.4057,5.57189,0.283312,0.0631135,0.180674,0.349322,0.333219,0.44196,0.335311,0.77518,0.158648,6.54188,0.324875,,1.77452,85.4489,11.3343,113.674,1.77452,-0.43,11.939799189567566,6.204259216785431,3.9915,26.559999465942383,,,,,,,773.3,5.407692307,773.3,5.407692307,,,,,,,,,,,,,,,,,,,Phillies,16252,607208
Adley Rutschman,BAL,137.712,559.479,489.234,122.565,79.3899,24.389,1.2195,17.567,66.3394,64.2436,60.7991,1.83286,89.6855,3.83673,4.98018,0.62904,10.8491,1.05643,0.368207,0.250525,0.108671,0.160302,0.677914,0.334976,0.413083,0.326482,0.748059,0.162558,2.49679,0.27134,,-0.878212,72.2059,6.09912,110.889,-0.878212,5.56,6.302424848079681,11.495862007141113,3.79115,149.30999755859375,,,,,,,641.2,4.646376811,641.2,4.646376811,,,,,,,,,,,,,,,,,,,Orioles,26288,668939
Austin Riley,ATL,147.798,633.46,570.277,147.485,86.1458,28.6683,2.82135,29.85,83.3672,90.7845,49.1527,0.90593,163.945,8.5056,4.99633,0.528079,9.94087,2.48431,0.859338,0.25862,0.077594,0.258808,0.299813,0.324116,0.475814,0.342862,0.799931,0.217194,3.57445,0.308367,,-0.79842,90.1784,15.3302,119.986,-0.79842,-0.75,14.206739246845245,1.1506943702697754,3.72753,60.36000061035156,,,,,,,811.4,5.482432432,811.4,5.482432432,,,,,,,,,,,,,,,,,,,Braves,18360,663586
Jackson Merrill,SDP,142.942,606.448,554.024,150.451,92.4717,33.6788,1.92227,22.3788,76.9987,78.8112,41.138,1.95714,120.472,3.15642,5.15902,2.9706,9.63535,9.16193,2.44491,0.271561,0.0678343,0.198653,0.341472,0.322706,0.46047,0.33544,0.783176,0.188908,4.4587,0.307622,,-0.0588133,82.6781,11.0216,119.111,-0.0588133,0.13,13.677288763225079,2.1398154497146606,3.68261,70.69999694824219,,,,,,,746.3,5.218881118,746.3,5.218881118,,,,,,,,,,,,,,,,,,,Padres,29490,701538
Willy Adames,SFG,152.154,648.568,568.475,132.983,77.7827,27.7324,1.27042,26.1976,81.446,81.0823,68.1535,1.63964,168.696,3.69852,5.17161,0.498029,7.85813,11.2375,3.55148,0.23393,0.105083,0.260105,0.404002,0.317329,0.425436,0.322132,0.742764,0.191506,4.2244,0.28194,,-0.183918,81.4132,4.77986,108.65,-0.183918,0.76,6.4648637771606445,7.804167032241821,3.6676,132.16000366210938,,,,,,,733.8,4.827631578,733.8,4.827631578,,,,,,,,,,,,,,,,,,,Giants,15986,642715
Zach Neto,LAA,148.061,633.931,567.393,141.084,83.7461,28.8488,2.15621,26.3331,85.2357,75.4118,43.3777,2.8259,158.33,16.0492,3.8822,3.22905,8.41131,26.9273,8.15081,0.248654,0.0684265,0.249759,0.27397,0.317917,0.446331,0.329229,0.764248,0.197677,5.87216,0.296812,,1.12104,83.2285,8.32463,110.159,1.12104,-1.66,8.711653470993042,5.1946762800216675,3.65514,31.739999771118164,,,,,,,768.4,5.191891891,768.4,5.191891891,,,,,,,,,,,,,,,,,,,Angels,31347,687263
Matt Chapman,SFG,145.232,614.074,533.812,127.507,73.5512,28.0393,1.46984,24.4469,80.0486,75.2555,68.4694,1.06537,148.808,6.47742,4.78258,0.532357,9.0281,8.94558,2.58658,0.238862,0.1115,0.242328,0.46012,0.329976,0.434286,0.332143,0.764262,0.195424,4.3821,0.282094,,-0.243434,82.0743,9.51669,115.507,-0.243434,1.2,11.042781382799149,3.4412343502044678,3.57218,164.00999450683594,,,,,,,726.0,5.006896551,726.0,5.006896551,,,,,,,,,,,,,,,,,,,Giants,16505,656305
Elly De La Cruz,CIN,148.602,640.095,573.596,146.302,90.9612,30.1482,3.72937,21.4632,91.3125,69.6092,57.6833,4.96483,177.313,3.30301,3.96995,1.54309,9.1556,40.4665,9.71583,0.255061,0.0901168,0.27701,0.32532,0.324622,0.43288,0.3259,0.757503,0.177819,6.87917,0.329573,,3.14417,82.3074,6.67523,103.957,3.14417,0.56,6.145934581756592,7.200843393802643,3.5444,8.470000267028809,,,,,,,781.8,5.246979865,781.8,5.246979865,,,,,,,,,,,,,,,,,,,Reds,26668,682829
Alex Bregman,CHC,148.722,641.481,563.663,142.085,90.8311,27.7721,0.85569,22.6265,76.4697,80.7955,63.6079,1.41638,90.4822,7.86412,5.41718,0.928584,12.0796,2.28109,0.909738,0.252075,0.0991579,0.141052,0.702988,0.333396,0.424807,0.330224,0.758203,0.172732,2.54737,0.261987,,-0.978456,84.738,8.94208,113.592,-0.978456,0.48,9.35511589050293,2.7750925719738007,3.42465,119.30000305175781,,,,,,,751.3,5.042281879,751.3,5.042281879,,,,,,,,,,,,,,,,,,,Cubs,17678,608324
Jeremy Peña,HOU,136.865,589.806,538.073,146.69,100.548,27.6722,2.02483,16.4447,76.0114,65.2121,34.1924,0.747526,105.79,10.0059,3.92633,2.21003,12.8245,16.4796,3.96954,0.272621,0.0579723,0.179365,0.323209,0.325638,0.423262,0.325278,0.7489,0.150641,5.33478,0.310282,,0.719693,75.5434,5.85324,109.191,0.719693,-0.37,7.108948826789856,5.966342806816101,3.41473,121.81999969482422,,,,,,,679.4,4.959124087,679.4,4.959124087,,,,,,,,,,,,,,,,,,,Astros,21636,665161
Shea Langeliers,ATH,128.19,525.121,477.256,121.982,66.7012,25.3873,1.48197,28.4116,70.7797,76.3069,39.0598,1.11243,121.142,4.09885,3.96522,0.741262,7.31017,5.95035,1.76879,0.255591,0.0743824,0.230694,0.322429,0.314926,0.493589,0.344136,0.808515,0.237998,4.1834,0.282121,,-0.252196,75.2982,13.2511,118.787,-0.252196,-3.75,11.375096410512924,3.503549575805664,3.37145,54.310001373291016,,,,,,,682.4,5.33125,682.4,5.33125,,,,,,,,,,,,,,,,,,,Athletics,25816,669127
Dansby Swanson,CHC,153.21,629.707,564.426,138.571,87.7099,27.0921,1.58865,22.1799,79.0157,76.6331,50.9777,0.980825,163.452,3.66458,4.45962,1.11247,10.1437,15.2625,4.38573,0.245507,0.0809547,0.259569,0.311881,0.30987,0.417025,0.315219,0.726895,0.171518,5.00178,0.303691,,0.323186,75.5109,1.10612,103.312,0.323186,2.07,2.7952588498592377,9.163055658340454,3.36698,151.33999633789062,,,,,,,693.2,4.530718954,693.2,4.530718954,,,,,,,,,,,,,,,,,,,Cubs,18314,621020
Pete Crow-Armstrong,CHC,146.987,618.578,561.895,136.848,82.0524,26.7194,5.95458,22.1212,87.1174,66.8465,36.2775,2.35061,153.971,8.0719,4.99444,7.33896,5.43666,35.3089,6.37423,0.243546,0.0586465,0.248911,0.235612,0.296442,0.4304,0.311467,0.726842,0.186853,7.86145,0.29357,,3.63247,72.2921,-0.797641,100.742,3.63247,5.81,4.176640868186951,8.078317642211914,3.35945,32.93000030517578,,,,,,,706.2,4.804081632,706.2,4.804081632,,,,,,,,,,,,,,,,,,,Cubs,27769,691718
Bryce Harper,PHI,140.114,606.564,521.952,142.3,85.942,28.3049,2.25012,25.8032,84.5178,85.5545,74.7176,7.58624,126.71,4.72701,4.1833,0.983695,11.4338,10.3092,3.8317,0.272631,0.123182,0.208897,0.589676,0.366169,0.48379,0.363286,0.849959,0.211159,4.4978,0.311804,,-0.549061,96.4075,24.7373,132.837,-0.549061,0.39,23.057734847068787,-10.512307524681091,3.34828,48.16999816894531,,,,,,,858.0,6.128571428,858.0,6.128571428,,,,,,,,,,,,,,,,,,,Phillies,11579,547180
Manny Machado,SDP,146.835,628.868,568.489,148.408,93.1357,27.3136,0.0382983,27.9202,79.2479,86.2496,51.5287,3.65455,120.86,2.2988,5.70105,0.631015,11.2377,8.18396,3.59897,0.261057,0.0819388,0.192187,0.426349,0.322022,0.456577,0.333281,0.778599,0.19552,3.22166,0.283228,,-0.783124,84.6324,10.3268,117.632,-0.783124,-0.27,12.358496308326721,-0.5655616819858551,3.34721,37.47999954223633,,,,,,,768.3,5.226530612,768.3,5.226530612,,,,,,,,,,,,,,,,,,,Padres,11493,592518
Xander Bogaerts,SDP,136.798,568.505,505.994,134.067,92.3611,24.9913,1.77062,14.9445,72.2292,61.7325,44.8541,1.41375,101.617,4.90439,5.38228,0.905484,11.5277,16.0595,5.42678,0.264959,0.0788984,0.178744,0.441404,0.327597,0.409953,0.320912,0.73755,0.144994,5.08276,0.301719,,0.0606362,70.7999,3.62667,109.159,0.0606362,0.12,6.231970984488726,6.453240983188152,3.23303,237.57000732421875,,,,,,,635.7,4.640145985,635.7,4.640145985,,,,,,,,,,,,,,,,,,,Padres,12161,593428
Jazz Chisholm Jr.,NYY,139.8,584.601,518.678,121.091,71.2679,20.577,2.669,26.5772,84.7861,68.0782,55.8527,1.96137,158.298,4.82645,3.99667,1.24734,7.89082,31.1978,8.21663,0.233461,0.0955399,0.27078,0.352832,0.311595,0.437145,0.322978,0.748741,0.203684,6.47307,0.279793,,2.01658,73.7847,4.70958,108.159,2.01658,1.82,7.638399839401245,3.7767183780670166,3.22654,19.610000610351562,,,,,,,709.9,5.070714285,709.9,5.070714285,,,,,,,,,,,,,,,,,,,Yankees,20454,665862
Byron Buxton,MIN,121.722,524.543,470.539,117.419,60.4933,27.8564,2.08225,26.9874,75.1053,74.1343,41.5959,1.94217,144.83,8.51869,3.3508,0.538907,5.36269,14.4998,3.32199,0.249542,0.0792993,0.276106,0.287205,0.319719,0.489657,0.344997,0.809376,0.240115,5.72095,0.299372,,0.822177,75.5823,13.6035,121.442,0.822177,-0.26,14.078089535236359,-0.6356852352619171,3.22247,73.19999694824219,,,,,,,701.8,5.752459016,701.8,5.752459016,,,,,,,,,,,,,,,,,,,Twins,14161,621439
Pete Alonso,BAL,152.712,655.282,574.55,144.104,80.5234,26.3153,0.0,37.2653,87.4303,99.2846,62.569,4.08074,153.947,12.5489,5.01558,0.598754,11.3881,2.62299,1.07896,0.250812,0.0954841,0.234932,0.406433,0.334852,0.491194,0.352644,0.826046,0.240382,2.39976,0.275107,,-0.917809,98.4891,21.0625,128.912,-0.917809,-0.43,21.411365151405334,-12.796426475048065,3.18895,24.399999618530273,,,,,,,885.5,5.787581699,885.5,5.787581699,,,,,,,,,,,,,,,,,,,Orioles,19251,624413
Geraldo Perdomo,ARI,150.913,648.649,551.852,140.581,100.29,25.4374,3.62935,11.2243,80.8727,55.2444,71.8471,1.23252,88.8799,6.88992,5.46501,12.5948,12.6587,17.913,5.76784,0.254744,0.110764,0.137023,0.808362,0.34481,0.375009,0.319407,0.719819,0.120266,5.49832,0.282924,,0.0468316,79.9882,3.34533,103.405,0.0468316,-0.26,2.6646771356463432,6.726712465286255,3.16883,77.29000091552734,,,,,,,690.7,4.574172185,690.7,4.574172185,,,,,,,,,,,,,,,,,,,Diamondbacks,22799,672695
Roman Anthony,BOS,140.529,609.576,529.359,140.386,88.0506,30.568,2.35018,19.4175,80.3305,73.18,71.3374,1.4199,147.626,4.69658,3.5064,0.676067,12.825,9.83222,2.82513,0.2652,0.117028,0.242179,0.48323,0.355428,0.441868,0.347319,0.797296,0.176668,4.61876,0.330676,,-0.264356,88.984,16.9579,119.603,-0.264356,4.08,13.819446861743927,-3.871744155883789,3.16435,51.25,,,,,,,773.5,5.485815602,773.5,5.485815602,,,,,,,,,,,,,,,,,,,Red Sox,31812,701350
Oneil Cruz,PIT,127.796,538.322,476.894,116.066,64.9147,24.5387,1.90134,24.7111,78.9276,70.1714,54.0662,2.82246,163.172,3.74862,3.15138,0.461335,7.22216,25.3768,5.79882,0.243379,0.100435,0.303112,0.331345,0.323282,0.458258,0.335495,0.78154,0.214879,6.28015,0.312685,,1.90907,73.4146,9.80775,113.527,1.90907,0.25,10.53930926322937,2.024944305419922,3.11791,93.16999816894531,,,,,,,696.2,5.4390625,696.2,5.4390625,,,,,,,,,,,,,,,,,,,Pirates,21711,665833
Kyle Schwarber,PHI,150.123,657.095,548.334,126.294,63.3438,21.7073,0.666155,40.5768,94.464,106.83,97.9143,3.82469,183.202,7.09761,3.19591,0.552835,9.50774,5.768,2.22936,0.230323,0.149011,0.278806,0.534461,0.352309,0.494341,0.363076,0.84665,0.264018,3.14442,0.261531,,-0.845539,104.327,26.6862,132.693,-0.845539,0.0,24.615943789482117,-16.02787208557129,3.11539,24.639999389648438,,,,,,,933.3,6.222,933.3,6.222,,,,,,,,,,,,,,,,,,,Phillies,16478,656941
Brendan Donovan,SEA,132.507,569.307,503.536,133.078,92.0903,26.0578,1.09545,13.8342,65.6085,63.7189,49.9705,2.00158,79.4007,9.78512,4.42548,1.59031,12.7712,5.11679,1.7568,0.264287,0.0877743,0.139469,0.629346,0.339665,0.40281,0.325327,0.742475,0.138523,3.51889,0.287524,,-0.685306,72.9404,5.67243,115.181,-0.685306,-0.23,9.501039683818817,1.303645744919777,3.11023,268.6099853515625,,,,,,,637.4,4.792481203,637.4,4.792481203,,,,,,,,,,,,,,,,,,,Mariners,24679,680977
Maikel Garcia,KCR,149.886,639.538,576.13,155.509,108.467,30.9768,2.93131,13.134,82.3829,66.2983,52.4401,0.814893,92.5649,1.64399,5.96557,3.35807,12.829,25.1774,7.51977,0.26992,0.0819969,0.144737,0.566523,0.329456,0.402254,0.319158,0.731709,0.132334,5.73945,0.298858,,0.888279,78.7352,3.16882,101.383,0.888279,3.97,1.9307359457015991,6.3804473876953125,3.10243,63.869998931884766,,,,,,,713.9,4.759333333,713.9,4.759333333,,,,,,,,,,,,,,,,,,,Royals,22715,672580
Austin Wells,NYY,116.572,441.062,394.7,85.5367,49.6759,16.9735,1.33845,17.5488,49.5423,52.0237,37.3004,0.761569,110.523,4.75425,3.47793,0.82904,5.83989,3.31499,1.1453,0.216713,0.0845696,0.250584,0.33749,0.289827,0.399882,0.299584,0.689709,0.183169,3.70628,0.251708,,-0.406572,47.2909,-4.82396,92.0443,-0.406572,10.95,-4.54227751493454,19.644927978515625,3.09836,248.3300018310547,,,,,,,439.7,3.758119658,439.7,3.758119658,,,,,,,,,,,,,,,,,,,Yankees,27562,669224
