Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
Sonny Gray,BOS,11.7757,8.56318,13.3655,3.8102,28.1308,28.1308,0.0,0.0,0.0,167.845,692.903,155.666,77.2368,71.0579,20.7491,43.6638,0.649588,5.14478,177.361,9.51027,2.3413,4.06196,1.11259,0.255968,0.0630158,0.192951999604702,0.241683,1.18759,0.302516,0.717009,,,3.50121,3.46665,3.01245,137.82000732421875,1.95518,-1.96807,0.965702,1.95518,1.96807,3.7124,786.3000000000001,4.680357142857143,774.0,4.607142857142857,,,,,,,,,,,,,,,,,,,Red Sox,12768,543243
Jacob deGrom,TEX,10.1409,6.82087,12.1365,3.43702,26.091,26.091,0.0,0.0,0.0,157.865,630.593,130.789,65.5293,60.287,21.6064,35.9289,0.565692,4.48877,177.637,10.1272,2.04834,4.94411,1.2318,0.281698,0.0569765,0.22472138702869415,0.221611,1.05608,0.279289,0.741478,,,3.432,3.46022,3.1155,49.970001220703125,2.61609,-1.11547,1.10963,2.61609,1.11547,3.5205,793.9999999999999,5.025316455696202,740.0,4.6835443037974684,,,,,,,,,,,,,,,,,,,Rangers,10954,594798
Bryan Woo,SEA,13.3607,8.47416,15.3874,3.40834,29.2891,29.2891,0.0,0.0,0.0,183.483,733.937,151.866,75.5282,69.486,24.2056,38.2443,0.926561,7.02454,185.211,9.08474,1.87591,4.84283,1.18731,0.252352,0.0521084,0.20024395734071732,0.220522,1.03612,0.266375,0.733455,,,3.57146,3.41639,3.19729,34.900001525878906,3.59387,0.153807,1.3798,3.59387,-0.153807,3.16027,898.8,4.911475409836065,838.0,4.579234972677596,,,,,,,,,,,,,,,,,,,Mariners,30279,693433
Logan Gilbert,SEA,10.5284,7.92361,13.5913,3.42756,28.4223,28.4223,0.0,0.0,0.0,167.796,669.531,138.219,69.4603,63.9035,22.1207,37.3679,1.12842,5.65809,187.772,10.0714,2.00429,5.02495,1.18648,0.280453,0.0558121,0.22464074939489365,0.220619,1.04643,0.278672,0.733841,,,3.3801,3.33564,3.02359,37.11000061035156,4.44377,1.29696,1.22158,4.44377,-1.29696,3.37123,860.8,5.123809523809523,801.0,4.767857142857143,,,,,,,,,,,,,,,,,,,Mariners,22250,669302
Ranger Suarez,BOS,11.113,8.83017,13.5775,3.67876,27.0272,27.0272,0.0,0.0,0.0,164.76,689.703,158.202,73.2019,67.3457,16.764,46.6862,0.824058,5.36414,148.453,8.10923,2.55024,3.17979,0.915735,0.215241,0.0676903,0.14755096286535263,0.248101,1.24356,0.29938,0.72587,,,3.60357,3.28225,3.23549,183.5800018310547,2.7574,0.912501,0.852169,2.7574,-0.912501,3.86377,741.1000000000001,4.491515151515152,744.0,4.509090909090909,,,,,,,,,,,,,,,,,,,Red Sox,17277,624133
Joe Ryan,MIN,11.1823,9.57509,13.3956,3.82088,27.9883,27.9883,0.0,0.0,0.0,168.145,682.622,146.612,77.5917,71.3844,25.2751,38.5193,0.567605,8.19108,185.148,9.91014,2.06176,4.80664,1.35286,0.271231,0.0564284,0.21480268239974976,0.230553,1.10102,0.28517,0.718145,,,3.72041,3.15778,2.63477,78.80999755859375,2.16153,0.602669,1.11417,2.16153,-0.602669,3.51444,782.5,4.657738095238095,744.0,4.428571428571429,,,,,,,,,,,,,,,,,,,Twins,21390,657746
George Kirby,SEA,11.8582,8.89216,13.5774,3.61756,28.0713,28.0713,0.0,0.0,0.0,165.969,672.986,152.095,72.5125,66.7115,20.2156,31.4265,0.648011,6.67413,162.396,8.80625,1.70416,5.1675,1.09623,0.241307,0.0466971,0.19461004436016083,0.239563,1.10576,0.291592,0.715174,,,3.45033,3.13154,2.43445,64.55999755859375,3.2075,-0.818844,0.954892,3.2075,0.818844,3.72681,797.2,4.802409638554217,780.0,4.698795180722891,,,,,,,,,,,,,,,,,,,Mariners,25436,669923
Kevin Gausman,TOR,11.3847,9.9562,13.785,3.91473,28.9773,28.9773,0.0,0.17477,0.0,178.417,736.729,162.642,84.3545,77.6061,23.7054,51.0534,1.07021,3.83991,174.841,8.8196,2.57531,3.42467,1.19579,0.237321,0.0692974,0.16802314668893814,0.238535,1.19773,0.28748,0.716538,,,3.82547,3.09821,2.52837,113.30000305175781,2.81995,-0.318076,0.993855,2.81995,0.318076,3.67486,783.2,4.4,763.0,4.286516853932584,,,,,,,,,,,,,,,,,,,Blue Jays,14107,592332
Zack Wheeler,PHI,9.28805,5.40289,12.2827,3.29589,20.8072,20.8072,0.0,0.0,0.0,129.846,524.347,106.343,51.6858,47.5509,15.184,34.7443,0.542026,5.62291,149.89,10.3893,2.40823,4.31409,1.05245,0.28586,0.0662619,0.219598226249218,0.219726,1.08658,0.285849,0.746071,,,3.27926,2.9769,3.16348,111.97000122070312,3.246,0.445368,0.88266,3.246,-0.445368,3.82312,678.9,5.222307692307692,632.0,4.861538461538461,,,,,,,,,,,,,,,,,,,Phillies,10310,554430
Kyle Bradish,BAL,8.40782,7.01377,10.5972,3.61355,25.1341,25.1341,0.0,0.0,0.0,140.218,580.198,121.073,61.1938,56.2983,15.819,44.7414,0.544908,6.34963,151.429,9.71957,2.87176,3.38453,1.01535,0.260995,0.077114,0.18388090282678604,0.228825,1.18255,0.29087,0.728211,,,3.53496,2.97614,2.47636,72.91000366210938,2.61166,-0.675167,0.570918,2.61166,0.675167,4.23878,673.6,4.811428571428571,641.0,4.578571428571428,,,,,,,,,,,,,,,,,,,Orioles,24586,680694
Nathan Eovaldi,TEX,10.6939,7.86382,13.0263,3.66207,24.9383,24.9383,0.0,0.171145,0.0,153.48,625.268,134.997,67.8811,62.4506,18.1334,37.3238,0.951864,6.32,148.886,8.73061,2.18865,3.98904,1.06334,0.238116,0.0596925,0.17842328920960426,0.232104,1.12276,0.281868,0.710794,,,3.58401,2.91219,2.56447,133.5399932861328,4.30407,0.447909,0.792229,4.30407,-0.447909,3.94369,728.8,4.7633986928104575,700.0,4.57516339869281,,,,,,,,,,,,,,,,,,,Rangers,9132,543135
Freddy Peralta,NYM,12.0936,8.63062,12.3829,3.76374,28.5053,28.5053,0.0,0.0,0.0,164.772,683.465,135.776,74.8987,68.9068,21.8766,60.6981,0.632965,7.50313,183.615,10.0292,3.31538,3.02505,1.19492,0.268653,0.0888094,0.17984379082918167,0.220679,1.19239,0.277957,0.733058,,,3.87415,2.89263,2.81417,56.34000015258789,3.23918,-0.205011,1.0162,3.23918,0.205011,3.64506,757.8000000000001,4.592727272727273,700.0,4.242424242424242,,,,,,,,,,,,,,,,,,,Mets,18679,642547
Drew Rasmussen,TBR,9.62134,7.69568,10.1558,3.61934,28.422,28.422,0.0521839,0.0,0.0,152.689,625.319,136.915,66.7434,61.4039,17.0515,39.0169,0.807625,5.06157,139.663,8.23218,2.29978,3.57955,1.00507,0.223347,0.0623951,0.16095149144530296,0.235556,1.15222,0.282346,0.718063,,,3.62357,2.805,2.88188,133.2100067138672,3.33397,0.585423,0.624852,3.33397,-0.585423,4.16686,714.9000000000001,4.672549019607843,692.0,4.522875816993464,,,,,,,,,,,,,,,,,,,Rays,25385,656876
Michael King,SDP,10.0594,8.36659,11.0972,3.7336,27.3939,27.3939,0.0,0.0,0.651199,156.377,654.802,137.953,70.5132,64.8722,20.2429,54.8758,1.65667,6.9164,163.21,9.39328,3.15828,2.97417,1.16504,0.249251,0.0838053,0.16544608026742935,0.232631,1.2331,0.287408,0.74361,,,3.91603,2.78855,2.65122,130.10000610351562,2.72649,-0.0162849,0.788047,2.72649,0.0162849,3.94927,689.6000000000001,4.420512820512822,660.0,4.230769230769231,,,,,,,,,,,,,,,,,,,Padres,19853,650633
Chase Burns,CIN,7.10526,7.33856,9.17561,3.59238,27.7352,22.4234,0.0,0.398567,0.0,124.704,511.595,106.083,54.1043,49.776,16.6012,39.2624,0.80312,3.36141,147.253,10.6274,2.83361,3.75048,1.19812,0.287831,0.0767451,0.21108552068471909,0.226205,1.16553,0.293272,0.747243,,,3.52952,2.75063,2.70539,107.87999725341797,4.43285,0.436002,0.582613,4.43285,-0.436002,4.22318,608.3,4.8664,572.0,4.576,,,,,,,,,,,,,,,,,,,Reds,35333,695505
José Soriano,LAA,10.0772,10.0913,13.0415,3.76585,29.4639,29.4639,0.0,0.0,0.200373,170.877,733.091,153.351,77.717,71.4997,14.6008,73.4131,1.32248,9.07567,158.646,8.35578,3.86663,2.161,0.769018,0.216406,0.100142,0.11626439541578293,0.235706,1.32706,0.290663,0.722397,,,3.83731,2.74974,2.86399,324.8699951171875,2.05034,-0.411102,1.25013,2.05034,0.411102,3.33316,755.1000000000001,4.415789473684211,732.0,4.280701754385965,,,,,,,,,,,,,,,,,,,Angels,22100,667755
Brandon Woodruff,MIL,9.62623,7.28845,10.7044,3.73996,24.4441,24.4441,0.0,0.0,0.0,141.709,577.411,121.179,64.008,58.8873,20.1401,38.2427,0.479737,5.61565,150.238,9.54168,2.42881,3.92855,1.27911,0.260193,0.0662313,0.193961501121521,0.227117,1.12499,0.27821,0.727097,,,3.79085,2.74145,2.5076,143.6199951171875,2.15555,-0.507305,0.730404,2.15555,0.507305,4.02613,658.1999999999999,4.635211267605634,618.0,4.352112676056338,,,,,,,,,,,,,,,,,,,Brewers,16162,605540
Jack Flaherty,DET,10.1181,9.8909,11.8015,4.04894,28.083,28.083,0.0,0.0,0.0,159.068,668.012,143.674,77.7849,71.5621,21.5148,54.6383,1.08827,6.81059,175.26,9.91608,3.09141,3.20763,1.2173,0.26236,0.0817925,0.18056746572256088,0.236866,1.24671,0.298103,0.716608,,,3.84879,2.62187,2.01617,210.27000427246094,2.79037,-0.566148,1.0504,2.79037,0.566148,3.59947,695.6,4.374842767295598,673.0,4.232704402515723,,,,,,,,,,,,,,,,,,,Tigers,17479,656427
Eury Pérez,MIA,8.70826,8.55591,9.27341,3.90319,26.7756,26.7756,0.0,0.0,0.0,144.395,593.084,120.088,68.0678,62.6224,20.1346,47.9826,0.614019,4.82316,160.763,10.0202,2.99071,3.35044,1.25497,0.271062,0.0809036,0.19015871733427048,0.222272,1.16397,0.278128,0.714908,,,3.81827,2.61252,2.36176,78.7699966430664,2.58658,-0.497262,0.713997,2.58658,0.497262,4.048,670.6000000000001,4.656944444444445,623.0,4.326388888888889,,,,,,,,,,,,,,,,,,,Marlins,27768,691587
MacKenzie Gore,TEX,9.72606,9.84712,11.8921,3.91498,28.0546,28.0546,0.0,0.0,0.0,158.235,667.261,139.926,74.8173,68.8319,20.4298,60.3572,0.663782,6.51298,178.143,10.1323,3.43296,2.95148,1.162,0.266977,0.0904552,0.17652137577533722,0.233059,1.26574,0.29739,0.730807,,,3.82975,2.60133,2.13371,165.22999572753906,4.65184,-1.51446,1.03277,4.65184,1.51446,3.62297,714.2,4.520253164556962,685.0,4.3354430379746836,,,,,,,,,,,,,,,,,,,Rangers,22201,669022
Nick Pivetta,SDP,10.2258,8.89926,13.2476,3.92129,27.5853,27.5853,0.0,0.0,0.0,166.514,681.967,142.889,78.8589,72.5502,25.9187,49.918,1.06564,4.60346,181.366,9.8027,2.69804,3.63327,1.40089,0.265945,0.0731971,0.19274765253067017,0.227731,1.1579,0.278393,0.728005,,,3.96255,2.56461,2.52159,96.02999877929688,1.63051,1.51976,0.970434,1.63051,-1.51976,3.70609,741.2,4.438323353293414,694.0,4.155688622754491,,,,,,,,,,,,,,,,,,,Padres,15454,601713
Kris Bubic,KCR,8.61248,7.87458,10.3684,3.75263,29.2598,23.8822,0.0122239,0.531966,1.34552,137.905,578.342,127.287,62.5007,57.5007,14.7074,45.1146,1.80314,4.6362,133.932,8.7407,2.94428,2.9687,0.959842,0.231579,0.0780068,0.15357230603694916,0.240805,1.25015,0.296301,0.723932,,,3.66148,2.53695,2.26726,191.69000244140625,2.02507,0.121285,0.527569,2.02507,-0.121285,4.29657,628.5,4.554347826086956,617.0,4.471014492753623,,,,,,,,,,,,,,,,,,,Royals,21455,663460
Matthew Boyd,CHC,10.6427,8.69392,12.2519,3.89045,26.8229,26.8229,0.0,0.0,0.0,159.476,662.348,146.241,74.9315,68.937,21.0553,45.0807,0.916748,6.95142,146.027,8.24104,2.54413,3.23924,1.18826,0.220469,0.068062,0.15240737050771713,0.239615,1.19969,0.282438,0.719149,,,3.99897,2.50296,2.42337,213.2100067138672,4.14201,3.78179,0.737018,4.14201,-3.78179,4.01731,674.7000000000002,4.243396226415095,658.0,4.138364779874214,,,,,,,,,,,,,,,,,,,Cubs,15440,571510
Spencer Strider,ATL,10.6664,8.81345,11.1496,3.95175,26.2807,26.2807,0.0,0.0,0.0,155.858,651.189,134.814,74.3855,68.4346,21.0038,55.9056,0.685797,6.9223,180.649,10.4316,3.22826,3.23133,1.21286,0.277414,0.0858515,0.1915629357099533,0.229135,1.22367,0.294305,0.721164,,,3.77825,2.48446,2.45836,115.12999725341797,2.63507,-0.0984794,1.01879,2.63507,0.0984794,3.64162,718.1000000000001,4.603205128205129,680.0,4.358974358974359,,,,,,,,,,,,,,,,,,,Braves,27498,675911
Blake Snell,LAD,8.89334,5.72783,10.234,3.44442,20.9116,20.9116,0.0,0.0,0.0,122.06,505.638,95.4465,50.776,46.7139,12.9806,52.1363,0.930426,2.86088,150.015,11.0612,3.84424,2.87736,0.957115,0.296685,0.10311,0.19357451796531677,0.211802,1.2091,0.286693,0.748063,,,3.41131,2.4802,2.56466,173.24000549316406,2.24607,0.714297,0.652321,2.24607,-0.714297,4.13024,630.9000000000002,5.171311475409838,576.0,4.721311475409836,,,,,,,,,,,,,,,,,,,Dodgers,13543,605483
Sandy Alcantara,MIA,10.4164,10.954,12.3378,4.15725,28.3499,28.3499,0.0,0.0,0.0,176.905,745.681,172.05,88.8209,81.7152,20.6526,51.2708,0.9123,7.12738,148.659,7.56299,2.60839,2.89948,1.0507,0.19936,0.068757,0.13060270249843597,0.250334,1.26238,0.29229,0.691847,,,3.96248,2.47916,2.34813,145.1699981689453,2.57959,0.519054,1.06806,2.57959,-0.519054,3.57592,728.3,4.114689265536723,736.0,4.15819209039548,,,,,,,,,,,,,,,,,,,Marlins,18684,645261
Aaron Nola,PHI,9.99025,9.94218,12.3274,4.1624,27.3222,27.3222,0.0,0.0,0.0,164.522,686.512,158.096,82.7062,76.0897,25.1375,44.9134,0.66963,5.19791,162.065,8.86557,2.45694,3.60838,1.37512,0.23607,0.0654226,0.17064733058214188,0.248422,1.23393,0.295991,0.716872,,,4.06505,2.46719,2.20792,207.3300018310547,3.72778,-0.368656,1.02239,3.72778,0.368656,3.63682,676.7,4.1012121212121215,674.0,4.084848484848485,,,,,,,,,,,,,,,,,,,Phillies,16149,605400
Shohei Ohtani,LAD,7.74775,4.99907,8.05819,3.36813,21.7066,21.7066,0.0,0.0,0.0,113.27,459.855,91.1184,46.0757,42.3896,13.5834,34.5441,0.522335,4.57841,134.401,10.679,2.74475,3.89071,1.07929,0.292268,0.0751194,0.21714817732572556,0.216571,1.10941,0.284273,0.746273,,,3.35718,2.464,2.50699,1.2599999904632568,2.33674,0.507256,0.739539,2.33674,-0.507256,4.01395,575.4,5.092035398230088,531.0,4.699115044247788,,,,,,,,,,,,,,,,,,,Dodgers,19755,660271
Tanner Bibee,CLE,10.8523,9.79565,12.056,3.98731,28.6725,28.6725,0.0,0.0,0.0,174.513,729.012,161.477,84.0385,77.3154,23.8242,51.8822,0.993481,7.81863,163.637,8.43909,2.67567,3.15401,1.22866,0.224464,0.0711678,0.15329652279615402,0.241259,1.2226,0.285676,0.718427,,,4.06081,2.44721,2.2847,187.92999267578125,3.0859,-1.57198,0.956837,3.0859,1.57198,3.72422,729.1999999999999,4.166857142857142,711.0,4.062857142857143,,,,,,,,,,,,,,,,,,,Guardians,30134,676440
Andrew Abbott,CIN,9.83484,9.14268,10.9292,4.11123,27.776,27.776,0.0,0.0,0.0,164.614,690.336,155.54,81.7349,75.1961,26.3058,50.9183,0.819469,4.11611,150.507,8.22872,2.78388,2.95585,1.43823,0.21802,0.0737588,0.1442611739039421,0.244829,1.2542,0.281871,0.735267,,,4.38694,2.4355,2.57268,221.39999389648438,4.27468,-0.164469,0.923057,4.27468,0.164469,3.76926,632.6,3.833939393939394,624.0,3.7818181818181817,,,,,,,,,,,,,,,,,,,Reds,29911,671096
Nick Lodolo,CIN,8.97412,8.26519,11.5342,4.02449,26.7104,26.7104,0.0,0.0,0.0,152.709,640.632,141.85,74.2243,68.2863,22.1904,39.16,1.09115,13.4288,155.111,9.14152,2.30792,3.96094,1.3078,0.242121,0.0611272,0.18099406361579895,0.241224,1.18532,0.291325,0.712174,,,4.02585,2.4309,2.58954,124.63999938964844,2.15493,0.213372,0.745716,2.15493,-0.213372,4.00571,646.4000000000001,4.2248366013071905,633.0,4.137254901960785,,,,,,,,,,,,,,,,,,,Reds,26378,666157
Tyler Glasnow,LAD,7.95843,5.75423,10.7328,3.68779,22.4504,22.4504,0.0,0.0,0.0,129.272,531.569,103.645,57.5759,52.9698,15.8124,48.3339,0.459247,3.40841,151.233,10.5289,3.36504,3.12892,1.10087,0.284503,0.0909269,0.1935756653547287,0.216005,1.17565,0.280812,0.727064,,,3.5863,2.3517,2.2687,115.36000061035156,2.68913,-0.75118,0.554107,2.68913,0.75118,4.26119,636.4,4.933333333333334,586.0,4.542635658914729,,,,,,,,,,,,,,,,,,,Dodgers,14374,607192
Brady Singer,CIN,10.6951,11.2132,12.0368,4.40138,29.009,29.009,0.0,0.0,0.0,167.062,711.751,162.691,88.8046,81.7003,23.8909,53.3784,0.63547,9.53177,155.443,8.37407,2.87561,2.9121,1.28706,0.218395,0.0749959,0.14339955151081085,0.250741,1.29335,0.295629,0.696874,,,4.26302,2.34883,2.01323,382.760009765625,2.53919,0.0497797,1.41861,2.53919,-0.0497797,3.10852,637.8,3.8191616766467065,644.0,3.856287425149701,,,,,,,,,,,,,,,,,,,Reds,25377,663903
Nolan McLean,NYM,10.6713,7.8637,11.296,3.70072,25.8443,25.8443,0.0,0.0,0.0,152.817,645.146,134.305,68.3013,62.8372,16.1538,57.5324,0.802488,8.60973,150.855,8.88444,3.3883,2.62209,0.95136,0.233831,0.0891774,0.14465394616127014,0.231958,1.25534,0.286778,0.730023,,,3.83346,2.34477,2.77591,87.9000015258789,3.35331,1.45557,0.8442,3.35331,-1.45557,3.8744,688.0000000000001,4.496732026143792,658.0,4.300653594771242,,,,,,,,,,,,,,,,,,,Mets,33703,690997
Mitch Keller,PIT,9.42663,11.4366,13.3563,4.31628,29.7247,29.7247,0.0,0.0,0.0,176.418,751.03,174.993,91.9648,84.6076,22.3628,52.5555,0.880715,10.1065,154.826,7.89848,2.68113,2.94595,1.14084,0.206151,0.0699779,0.13617338985204697,0.254214,1.28983,0.298584,0.690905,,,4.09337,2.34072,2.03219,520.1900024414062,2.13591,-0.17979,1.25546,2.13591,0.17979,3.32605,697.8000000000002,3.9647727272727282,715.0,4.0625,,,,,,,,,,,,,,,,,,,Pirates,17594,656605
Trevor Rogers,BAL,9.10583,8.28879,11.0472,4.02747,26.2807,26.2807,0.0,0.0,0.0,151.873,640.847,144.852,73.8724,67.9626,18.0663,48.8902,1.2175,5.15461,132.209,7.83473,2.89724,2.70421,1.07061,0.206304,0.07629,0.1300138533115387,0.24685,1.27569,0.290442,0.711608,,,4.00809,2.33786,1.85479,147.14999389648438,4.12682,1.23309,0.715877,4.12682,-1.23309,4.0455,628.4,4.13421052631579,628.0,4.131578947368421,,,,,,,,,,,,,,,,,,,Orioles,22286,669432
