Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
Jesús Luzardo,PHI,12,10,17,3.77541,31,31,0,0,,179.0,742,157,81,75,23,56,,5,197,9.94118,2.8036,3.54586,1.16939,0.265918,0.074994,0.19092395901679993,0.230968,1.1925,0.291127,0.730107,,,3.63356,3.53164,3.38879,71.11000061035156,,,,,,,844.5000000000002,4.717877094972068,807.0,4.5083798882681565,,,,,,,,,,,,,,,,,,,Phillies,19959,666200
Ranger Suarez,BOS,12,9,17,3.61521,29,29,0,0,,169.0,713,166,74,68,17,49,,5,149,7.9406,2.60116,3.05272,0.886565,0.209137,0.0685085,0.14062867313623428,0.25126,1.26898,0.30193,0.735009,,,3.60665,3.37203,3.41206,183.5800018310547,,,,,,,745.9000000000002,4.413609467455623,760.0,4.497041420118343,,,,,,,,,,,,,,,,,,,Red Sox,17277,624133
George Kirby,SEA,12,9,18,3.52265,31,31,0,0,,173.0,711,160,74,68,21,32,,7,170,8.83224,1.67937,5.25926,1.07605,0.239357,0.0455115,0.1938452608883381,0.2389,1.1118,0.290653,0.726732,,,3.40844,3.27046,2.6915,64.55999755859375,,,,,,,828.9000000000001,4.791329479768787,815.0,4.710982658959537,,,,,,,,,,,,,,,,,,,Mariners,25436,669923
Joe Ryan,MIN,11,10,16,3.79112,29,29,0,0,,167.0,685,147,76,70,24,40,,9,183,9.83017,2.13674,4.60054,1.31384,0.266837,0.0580012,0.20883584395051003,0.231313,1.11719,0.286059,0.729336,,,3.71811,3.14343,2.7826,78.80999755859375,,,,,,,777.3999999999999,4.65508982035928,742.0,4.4431137724550895,,,,,,,,,,,,,,,,,,,Twins,21390,657746
Shane McClanahan,TBR,9,7,14,3.33461,24,24,0,0,,139.0,565,119,56,51,16,39,,3,150,9.7338,2.5384,3.83462,1.04085,0.265426,0.0692183,0.19620771706104279,0.228185,1.14212,0.289433,0.755933,,,3.39202,3.12985,3.08784,186.52000427246094,,,,,,,696.4000000000002,5.010071942446045,661.0,4.755395683453237,,,,,,,,,,,,,,,,,,,Rays,21483,663556
Aaron Nola,PHI,11,10,16,4.11556,31,31,0,0,,180.0,752,172,89,82,26,45,,5,177,8.86395,2.25832,3.92503,1.3038,0.235797,0.0600751,0.1757214143872261,0.246051,1.20938,0.294181,0.711895,,,3.89305,3.10879,2.62576,207.3300018310547,,,,,,,769.0,4.272222222222222,766.0,4.2555555555555555,,,,,,,,,,,,,,,,,,,Phillies,16149,605400
Kyle Bradish,BAL,9,7,16,3.61837,28,28,0,0,,146.0,608,130,64,59,16,46,,7,154,9.51636,2.84575,3.34406,0.99243,0.253572,0.0758275,0.17774461954832077,0.233477,1.20492,0.295,0.732712,,,3.54419,3.07464,2.52938,72.91000366210938,,,,,,,694.6000000000001,4.757534246575343,671.0,4.595890410958904,,,,,,,,,,,,,,,,,,,Orioles,24586,680694
Logan Gilbert,SEA,10,7,17,3.41138,29,29,0,0,,163.0,661,139,67,62,21,39,,5,178,9.82404,2.14365,4.58285,1.15354,0.2696,0.058828,0.210771806538105,0.224683,1.08688,0.281723,0.745576,,,3.43279,3.05621,2.85463,37.11000061035156,,,,,,,810.5000000000001,4.97239263803681,766.0,4.699386503067485,,,,,,,,,,,,,,,,,,,Mariners,22250,669302
Kevin Gausman,TOR,12,10,17,3.87709,31,31,0,0,,182.0,763,171,85,78,24,53,,3,177,8.75562,2.60049,3.36691,1.19279,0.231941,0.0688882,0.16305243968963623,0.242434,1.23131,0.291127,0.731784,,,3.83421,3.04343,2.57431,113.30000305175781,,,,,,,792.9999999999999,4.357142857142857,784.0,4.3076923076923075,,,,,,,,,,,,,,,,,,,Blue Jays,14107,592332
Nathan Eovaldi,TEX,10,10,16,3.77603,29,29,0,0,,173.0,715,160,79,73,22,45,,7,164,8.50125,2.3363,3.63877,1.12281,0.228634,0.0628327,0.16580135375261307,0.241192,1.184,0.289381,0.720748,,,3.76409,2.94696,2.69193,133.5399932861328,,,,,,,765.5999999999999,4.4254335260115605,751.0,4.341040462427745,,,,,,,,,,,,,,,,,,,Rangers,9132,543135
Brandon Woodruff,MIL,10,8,15,3.74704,28,28,0,0,,151.0,622,133,67,63,21,41,,6,160,9.52697,2.43758,3.90838,1.26391,0.2569,0.0657306,0.1911693438887596,0.231875,1.15412,0.284581,0.738459,,,3.77729,2.94556,2.78627,143.6199951171875,,,,,,,692.3000000000002,4.584768211920531,661.0,4.377483443708609,,,,,,,,,,,,,,,,,,,Brewers,16162,605540
Michael King,SDP,10,9,16,3.68222,29,29,0,0,,161.0,681,143,72,66,20,58,,7,170,9.47416,3.25672,2.90911,1.11873,0.249413,0.0857351,0.16367773711681366,0.231782,1.24564,0.288118,0.748994,,,3.86874,2.90611,2.6919,130.10000610351562,,,,,,,718.6000000000001,4.463354037267082,690.0,4.285714285714286,,,,,,,,,,,,,,,,,,,Padres,19853,650633
MacKenzie Gore,TEX,11,9,16,3.82335,29,29,0,0,,160.0,677,139,73,68,19,60,,8,182,10.2513,3.36223,3.04898,1.09722,0.268995,0.0882246,0.18077003955841064,0.228299,1.24403,0.293335,0.733164,,,3.7069,2.88293,2.49541,165.22999572753906,,,,,,,748.9,4.680625,713.0,4.45625,,,,,,,,,,,,,,,,,,,Rangers,22201,669022
Drew Rasmussen,TBR,10,8,17,3.64192,31,31,0,0,,160.0,656,147,70,65,18,42,,5,144,8.07854,2.33943,3.45321,1.03877,0.219035,0.0634294,0.15560603141784668,0.241882,1.18045,0.288296,0.72867,,,3.71755,2.87898,2.94086,133.2100067138672,,,,,,,727.3999999999999,4.546249999999999,713.0,4.45625,,,,,,,,,,,,,,,,,,,Rays,25385,656876
José Soriano,LAA,11,10,17,3.86123,31,31,0,0,,176.0,758,163,82,76,15,76,,10,164,8.38825,3.9078,2.14654,0.756463,0.216587,0.1009,0.11568617820739746,0.242634,1.35855,0.300797,0.717253,,,3.84459,2.87579,2.82705,324.8699951171875,,,,,,,764.1000000000001,4.341477272727274,755.0,4.2897727272727275,,,,,,,,,,,,,,,,,,,Angels,22100,667755
Sandy Alcantara,MIA,11,11,16,4.07549,31,31,0,0,,188.0,790,182,92,85,21,54,,7,156,7.47385,2.58806,2.88782,1.0117,0.197593,0.068423,0.12917032092809677,0.250332,1.25779,0.292478,0.696585,,,3.91644,2.7225,2.74169,145.1699981689453,,,,,,,788.7,4.195212765957447,796.0,4.23404255319149,,,,,,,,,,,,,,,,,,,Marlins,18684,645261
Andrew Abbott,CIN,9,9,15,4.17706,29,29,0,0,,166.0,701,160,83,77,25,51,,4,151,8.17532,2.75621,2.96615,1.34503,0.214965,0.0724728,0.14249218255281448,0.247835,1.2711,0.287589,0.728097,,,4.25882,2.67955,2.53158,221.39999389648438,,,,,,,641.9000000000001,3.8668674698795185,642.0,3.8674698795180724,,,,,,,,,,,,,,,,,,,Reds,29911,671096
Spencer Strider,ATL,11,9,14,3.84433,26,26,0,0,,149.0,625,128,69,64,19,52,,7,176,10.6152,3.12523,3.3966,1.14966,0.281572,0.082898,0.1986735835671425,0.226441,1.20637,0.294102,0.725625,,,3.62124,2.65688,2.5269,115.12999725341797,,,,,,,711.1000000000001,4.772483221476511,673.0,4.516778523489933,,,,,,,,,,,,,,,,,,,Braves,27498,675911
Tyler Glasnow,LAD,8,6,13,3.67997,24,24,0,0,,134.0,551,111,60,55,17,49,,3,156,10.5024,3.31985,3.16352,1.12619,0.283432,0.089594,0.19383838772773743,0.222273,1.19768,0.288781,0.736203,,,3.59314,2.64735,2.47373,115.36000061035156,,,,,,,649.8999999999999,4.849999999999999,605.0,4.514925373134329,,,,,,,,,,,,,,,,,,,Dodgers,14374,607192
Freddy Peralta,NYM,11,9,16,3.82895,29,29,0,0,,162.0,680,137,75,69,21,61,,7,177,9.82688,3.37456,2.91205,1.1885,0.260627,0.0894994,0.17112728208303452,0.223658,1.21817,0.279304,0.733558,,,3.92603,2.63472,2.40603,56.34000015258789,,,,,,,734.3,4.532716049382715,687.0,4.2407407407407405,,,,,,,,,,,,,,,,,,,Mets,18679,642547
Nick Pivetta,SDP,10,10,16,3.91746,29,29,0,0,,173.0,714,150,81,75,27,52,,5,190,9.86033,2.72047,3.6245,1.41505,0.266023,0.0733958,0.19262703508138657,0.228836,1.16924,0.27989,0.740957,,,3.97739,2.55255,2.494,96.02999877929688,,,,,,,767.0999999999999,4.434104046242774,723.0,4.179190751445087,,,,,,,,,,,,,,,,,,,Padres,15454,601713
Tanner Bibee,CLE,11,11,17,3.90538,31,31,0,0,,182.0,764,170,85,79,24,54,,8,170,8.42212,2.68451,3.1373,1.21035,0.222654,0.0709698,0.1516839787364006,0.242477,1.23434,0.287289,0.731241,,,4.03932,2.54369,2.57852,187.92999267578125,,,,,,,763.5999999999999,4.195604395604395,752.0,4.131868131868132,,,,,,,,,,,,,,,,,,,Guardians,30134,676440
Kris Bubic,KCR,10,8,12,3.7457,34,24,0,1,,145.0,614,136,65,60,16,49,,5,140,8.7126,3.05393,2.85292,0.967036,0.228332,0.0800345,0.14829746633768082,0.24326,1.28048,0.298455,0.735741,,,3.70831,2.52584,2.51073,191.69000244140625,,,,,,,644.6,4.445517241379311,639.0,4.406896551724138,,,,,,,,,,,,,,,,,,,Royals,21455,663460
Jack Flaherty,DET,11,10,15,4.01345,29,29,0,0,,160.0,684,145,77,71,21,58,,7,176,9.86979,3.26598,3.022,1.1938,0.256914,0.0850147,0.1718997210264206,0.234552,1.26825,0.293734,0.727361,,,3.89187,2.4857,2.1116,210.27000427246094,,,,,,,705.7,4.4106250000000005,684.0,4.275,,,,,,,,,,,,,,,,,,,Tigers,17479,656427
Blake Snell,LAD,9,6,13,3.54767,23,23,0,0,,121.0,507,97,51,48,14,54,,3,150,11.1824,4.00081,2.79503,1.03123,0.296282,0.106003,0.1902788281440735,0.21461,1.2441,0.289192,0.755238,,,3.5434,2.46147,2.57943,173.24000549316406,,,,,,,600.0,4.958677685950414,552.0,4.56198347107438,,,,,,,,,,,,,,,,,,,Dodgers,13543,605483
Matthew Boyd,CHC,11,9,16,3.88663,29,29,0,0,,167.0,698,156,78,72,22,49,,7,149,8.01174,2.61542,3.06327,1.16513,0.212945,0.0695155,0.14342934638261795,0.24288,1.22512,0.284675,0.727142,,,4.03597,2.41879,2.59724,213.2100067138672,,,,,,,689.5999999999998,4.129341317365268,679.0,4.065868263473054,,,,,,,,,,,,,,,,,,,Cubs,15440,571510
Nick Lodolo,CIN,9,9,14,4.13432,28,28,0,0,,153.0,646,142,76,70,21,42,,16,156,9.17378,2.47764,3.70263,1.24791,0.24102,0.0650943,0.17592569440603256,0.240844,1.20193,0.292985,0.701598,,,4.04409,2.39393,2.38284,124.63999938964844,,,,,,,642.7,4.200653594771242,630.0,4.117647058823529,,,,,,,,,,,,,,,,,,,Reds,26378,666157
Brady Singer,CIN,10,12,15,4.37873,31,31,0,0,,171.0,731,166,89,83,25,55,,10,162,8.53189,2.88909,2.95314,1.31382,0.221008,0.0748383,0.14617004245519638,0.249867,1.29735,0.295137,0.707983,,,4.28272,2.36108,2.26186,382.760009765625,,,,,,,655.3000000000001,3.8321637426900588,659.0,3.853801169590643,,,,,,,,,,,,,,,,,,,Reds,25377,663903
Mitch Keller,PIT,10,11,16,4.19155,31,31,0,0,,175.0,751,174,88,82,22,53,,11,152,7.80435,2.71492,2.87461,1.10871,0.202551,0.070462,0.13208889961242676,0.253923,1.29642,0.297746,0.706033,,,4.09297,2.33873,2.37919,520.1900024414062,,,,,,,684.0000000000001,3.9085714285714293,701.0,4.005714285714285,,,,,,,,,,,,,,,,,,,Pirates,17594,656605
Luis Castillo,SEA,11,10,17,3.81809,31,31,0,0,,179.0,749,166,83,76,24,51,,7,167,8.38541,2.54521,3.29459,1.22555,0.223271,0.0677692,0.15550219267606735,0.240314,1.20875,0.283562,0.735423,,,4.00172,2.33692,2.06071,170.66000366210938,,,,,,,757.8000000000001,4.233519553072626,743.0,4.150837988826815,,,,,,,,,,,,,,,,,,,Mariners,15689,622491
Yusei Kikuchi,LAA,9,10,15,4.21022,31,31,0,0,,169.0,728,165,86,79,25,63,,5,173,9.20555,3.32333,2.76998,1.33083,0.238078,0.0859493,0.15212827920913696,0.249592,1.34217,0.302513,0.73761,,,4.20651,2.32423,1.96082,499.2300109863281,,,,,,,656.1000000000001,3.88224852071006,662.0,3.9171597633136095,,,,,,,,,,,,,,,,,,,Angels,20633,579328
Emmet Sheehan,LAD,9,7,11,3.96641,42,24,0,1,,144.0,602,123,68,64,21,51,,6,164,10.2212,3.15857,3.23604,1.29103,0.272571,0.0842299,0.1883411705493927,0.225019,1.19971,0.282939,0.727641,,,3.91253,2.31323,1.94663,110.31999969482422,,,,,,,648.5000000000002,4.503472222222224,608.0,4.222222222222222,,,,,,,,,,,,,,,,,,,Dodgers,29839,686218
Shohei Ohtani,LAD,8,5,13,3.51369,23,23,0,0,,116.0,471,91,49,45,15,40,,6,138,10.7119,3.12118,3.43199,1.18038,0.292259,0.0851573,0.20710164308547974,0.213943,1.13312,0.278318,0.745999,,,3.6509,2.30643,2.4577,1.2599999904632568,,,,,,,575.3000000000001,4.95948275862069,523.0,4.508620689655173,,,,,,,,,,,,,,,,,,,Dodgers,19755,660271
Mason Miller,SDP,4,2,0,2.4332,66,0,32,2,,66.0,259,39,19,18,6,24,,2,106,14.5015,3.33213,4.35202,0.812601,0.410282,0.094274,0.31600795686244965,0.168198,0.962737,0.275778,0.803518,,,2.30015,2.30407,2.3939,28.079999923706055,,,,,,,615.2000000000002,9.321212121212124,554.0,8.393939393939394,,,,,,,,,,,,,,,,,,,Padres,31757,695243
Carlos Rodón,NYY,11,9,15,3.99707,28,28,0,0,,155.0,655,136,74,69,21,56,,6,163,9.4493,3.26637,2.8929,1.19623,0.248606,0.0859367,0.16266974061727524,0.230242,1.24211,0.283141,0.72229,,,3.97737,2.30232,1.97265,201.44000244140625,,,,,,,675.1,4.355483870967742,642.0,4.141935483870967,,,,,,,,,,,,,,,,,,,Yankees,16137,607074
Ryan Pepiot,TBR,11,11,16,4.05135,31,31,0,0,,169.0,707,148,82,76,24,61,,8,173,9.21044,3.2259,2.85515,1.2988,0.244737,0.0857178,0.15901964157819748,0.231345,1.23153,0.279623,0.726537,,,4.1871,2.29156,2.25648,123.6500015258789,,,,,,,709.6000000000001,4.198816568047338,672.0,3.9763313609467454,,,,,,,,,,,,,,,,,,,Rays,26221,686752
Chase Burns,CIN,7,6,10,3.74151,27,19,0,1,,107.0,444,94,48,44,14,31,,2,123,10.3953,2.63393,3.94669,1.21604,0.277996,0.0704378,0.20755796134471893,0.228193,1.17012,0.290533,0.733229,,,3.51038,2.28013,1.96995,107.87999725341797,,,,,,,526.2000000000002,4.917757009345796,504.0,4.710280373831775,,,,,,,,,,,,,,,,,,,Reds,35333,695505
David Peterson,NYM,9,8,16,3.85039,29,29,0,0,,163.0,705,156,76,70,16,64,,8,146,8.07553,3.51937,2.2946,0.860979,0.207526,0.0904413,0.11708491295576096,0.246765,1.3501,0.298383,0.726776,,,3.8957,2.27276,2.36323,464.20001220703125,,,,,,,679.8000000000001,4.170552147239264,683.0,4.190184049079755,,,,,,,,,,,,,,,,,,,Mets,20302,656849
Eury Pérez,MIA,8,9,14,4.03983,28,28,0,0,,135.0,561,117,65,61,19,46,,4,145,9.65075,3.09105,3.12216,1.25957,0.25858,0.0828209,0.17575911432504654,0.228543,1.20554,0.282101,0.717336,,,3.93428,2.25522,2.07607,78.7699966430664,,,,,,,601.0999999999999,4.452592592592592,568.0,4.207407407407407,,,,,,,,,,,,,,,,,,,Marlins,27768,691587
Joe Musgrove,SDP,9,9,15,3.89062,28,28,0,0,,158.0,665,150,73,68,20,41,,13,145,8.28216,2.34456,3.53251,1.15834,0.218101,0.0617412,0.15636006370186806,0.246016,1.21474,0.291726,0.723471,,,3.98959,2.252,2.38484,355.7900085449219,,,,,,,661.2,4.184810126582279,658.0,4.1645569620253164,,,,,,,,,,,,,,,,,,,Padres,12970,605397
Steven Matz,TBR,7,7,11,3.95062,35,23,0,1,,136.0,576,135,64,60,17,37,,5,120,7.98031,2.44979,3.25755,1.14303,0.209057,0.0641761,0.14488080143928528,0.25343,1.26957,0.297889,0.729829,,,3.93061,2.22586,1.76975,723.3800048828125,,,,,,,564.3000000000001,4.149264705882353,577.0,4.242647058823529,,,,,,,,,,,,,,,,,,,Rays,13361,571927
Reid Detmers,LAA,9,9,11,4.07394,36,24,0,1,,147.0,621,131,72,66,19,53,,7,161,9.85703,3.26973,3.01463,1.16503,0.259027,0.0859235,0.1731039136648178,0.23313,1.25298,0.293349,0.71468,,,3.86349,2.19395,1.84251,342.760009765625,,,,,,,659.4999999999999,4.486394557823129,634.0,4.312925170068027,,,,,,,,,,,,,,,,,,,Angels,27468,672282
Merrill Kelly,ARI,11,9,16,3.93965,29,29,0,0,,169.0,713,165,80,74,22,51,,3,151,8.01846,2.6972,2.97288,1.18752,0.211724,0.0712185,0.14050592482089996,0.250567,1.27389,0.29397,0.735856,,,4.02861,2.19063,2.71374,282.7799987792969,,,,,,,691.0,4.088757396449704,699.0,4.136094674556213,,,,,,,,,,,,,,,,,,,Diamondbacks,11156,518876
Trevor Rogers,BAL,9,8,14,4.08202,28,28,0,0,,151.0,643,149,74,68,18,49,,5,130,7.73771,2.91578,2.65373,1.10237,0.201968,0.0761072,0.12586095184087753,0.252908,1.31024,0.296072,0.718786,,,4.07942,2.18779,1.7822,147.14999389648438,,,,,,,606.6000000000001,4.017218543046359,619.0,4.099337748344371,,,,,,,,,,,,,,,,,,,Orioles,22286,669432
Jhoan Duran,PHI,7,3,0,2.67176,70,0,29,3,,70.0,285,55,23,21,4,22,,4,84,10.8314,2.83506,3.82054,0.534399,0.296015,0.0774799,0.2185349240899086,0.21195,1.09868,0.297504,0.756815,,,2.60467,2.14219,2.28625,41.56999969482422,,,,,,,572.8,8.182857142857141,545.0,7.785714285714286,,,,,,,,,,,,,,,,,,,Phillies,21029,661395
Michael Wacha,KCR,10,11,14,4.30972,29,29,0,0,,164.0,696,165,84,79,22,48,,5,128,7.01425,2.64236,2.65454,1.23079,0.184028,0.0693259,0.11470252275466919,0.256834,1.29813,0.289732,0.709201,,,4.32561,2.14188,1.99017,613.75,,,,,,,611.0,3.725609756097561,631.0,3.847560975609756,,,,,,,,,,,,,,,,,,,Royals,14078,608379
Bailey Ober,MIN,8,9,14,4.31511,28,28,0,0,,155.0,648,153,80,74,25,37,,6,140,8.11714,2.12842,3.8137,1.47614,0.215544,0.0565185,0.15902578830718994,0.252157,1.22275,0.288976,0.712752,,,4.28258,2.13316,1.60117,471.4100036621094,,,,,,,592.7,3.823870967741936,601.0,3.8774193548387097,,,,,,,,,,,,,,,,,,,Twins,21224,641927
Clay Holmes,NYM,10,9,15,3.8907,28,28,0,0,,153.0,663,152,72,66,13,57,,9,125,7.36554,3.36504,2.18884,0.784434,0.188444,0.0860932,0.10235107690095901,0.254192,1.36808,0.301778,0.718541,,,3.92658,2.1142,2.1455,335.8500061035156,,,,,,,629.0999999999999,4.1117647058823525,648.0,4.235294117647059,,,,,,,,,,,,,,,,,,,Mets,13649,605280
Zac Gallen,ARI,13,11,16,4.03076,31,31,0,0,,182.0,769,174,88,81,23,59,,6,170,8.40591,2.92017,2.87857,1.13572,0.220607,0.0766376,0.14396914094686508,0.246801,1.28069,0.294934,0.721892,,,3.98532,2.10789,2.73075,222.77000427246094,,,,,,,756.5000000000001,4.156593406593407,756.0,4.153846153846154,,,,,,,,,,,,,,,,,,,Diamondbacks,19291,668678
Casey Mize,DET,9,9,14,4.05084,28,28,0,0,,145.0,616,143,71,65,19,41,,5,129,8.01931,2.51974,3.1826,1.20124,0.210053,0.0660006,0.14405284821987152,0.251254,1.26742,0.29391,0.721561,,,4.02382,2.08826,1.79437,285.510009765625,,,,,,,587.5,4.051724137931035,598.0,4.124137931034483,,,,,,,,,,,,,,,,,,,Tigers,20492,663554
Gerrit Cole,NYY,8,7,12,3.92855,23,23,0,0,,136.0,564,122,64,59,19,39,,5,135,8.9406,2.60819,3.42789,1.29114,0.239165,0.0697701,0.1693943664431572,0.234559,1.18771,0.280339,0.727047,,,3.99002,2.05956,1.8321,235.33999633789062,,,,,,,593.5,4.363970588235294,571.0,4.198529411764706,,,,,,,,,,,,,,,,,,,Yankees,13125,543037
