Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
George Kirby,SEA,11.6672,9.6571,17.0887,3.51174,30.78,30.78,0.0,0.0,,178.218,732.504,165.631,75.6439,69.5396,22.0595,33.8937,0.4769,7.2481,173.696,8.77161,1.71163,5.12472,1.114,0.237126,0.046271,0.19085491076111794,0.239572,1.11955,0.289688,0.734581,0.423027,,3.48755,3.16751,2.76185,64.55999755859375,,,,,,,839.9999999999999,4.719101123595505,829.0,4.657303370786517,,,,,,,,,,,,,,,,,,,Mariners,25436,669923.0
Brandon Woodruff,MIL,9.9956,9.6003,15.5815,3.85859,27.54,27.54,0.0,0.0,,167.715,695.335,150.814,77.0355,71.9047,24.4677,45.9102,0.3873,6.669,176.154,9.45287,2.46366,3.83693,1.313,0.253337,0.066026,0.18731101602315903,0.234636,1.17297,0.285764,0.736684,0.364232,,3.87156,3.09228,2.84039,143.6199951171875,,,,,,,748.4,4.454761904761905,721.0,4.291666666666667,,,,,,,,,,,,,,,,,,,Brewers,16162,605540.0
Kyle Bradish,BAL,10.2637,8.5077,13.8094,3.71518,27.54,27.54,0.0,0.0,,154.145,646.853,142.325,69.1698,63.6307,18.4118,48.2157,0.3913,6.9006,162.627,9.49525,2.81515,3.37291,1.075,0.251413,0.0745389,0.17687401920557022,0.240521,1.23612,0.301715,0.736634,0.451994,,3.65054,3.04427,2.50395,72.91000366210938,,,,,,,710.0,4.6103896103896105,697.0,4.525974025974026,,,,,,,,,,,,,,,,,,,Orioles,24586,680694.0
José Soriano,LAA,10.6061,10.7168,16.3742,3.67727,30.78,30.78,0.0,0.0,,177.273,759.523,169.432,80.1962,72.4311,14.8515,75.4814,0.695,8.6335,164.766,8.36502,3.83213,2.18286,0.754,0.216933,0.09938,0.1175529807806015,0.250859,1.38157,0.311787,0.734947,0.57228,,3.78884,3.02373,3.12309,324.8699951171875,,,,,,,763.9,4.315819209039548,768.0,4.338983050847458,,,,,,,,,,,,,,,,,,,Angels,22100,667755.0
Aaron Nola,PHI,11.0935,10.4075,15.9019,3.98029,30.78,30.78,0.0,0.0,,180.677,757.874,174.321,86.2768,79.9053,26.4793,46.6881,0.5987,5.8622,174.853,8.70988,2.32565,3.74513,1.319,0.230715,0.061604,0.16911108791828156,0.247151,1.22323,0.293342,0.732487,0.422873,,3.97739,2.96669,3.01762,207.3300018310547,,,,,,,758.2000000000002,4.188950276243095,758.0,4.1878453038674035,,,,,,,,,,,,,,,,,,,Phillies,16149,605400.0
Kevin Gausman,TOR,11.3161,10.4555,16.6731,3.97938,30.78,30.78,0.0,0.0,,185.401,782.945,175.755,88.2036,81.9758,25.1322,54.5548,0.7164,4.4745,181.349,8.80327,2.64827,3.32416,1.22,0.231624,0.069679,0.16194483637809753,0.242784,1.24222,0.291095,0.728284,0.379152,,3.89624,2.92975,2.41668,113.30000305175781,,,,,,,788.9,4.264324324324324,785.0,4.243243243243243,,,,,,,,,,,,,,,,,,,Blue Jays,14107,592332.0
Michael King,SDP,10.4554,9.6387,14.8797,3.80208,29.16,29.16,0.0,0.0,,166.513,703.18,150.012,76.0237,70.344,21.7392,57.7057,0.9029,6.9101,173.011,9.35122,3.11898,2.99816,1.175,0.246041,0.0820639,0.16397707164287567,0.234921,1.24746,0.289025,0.742848,0.401896,,3.91847,2.92339,2.65622,130.10000610351562,,,,,,,726.1999999999998,4.348502994011975,700.0,4.191616766467066,,,,,,,,,,,,,,,,,,,Padres,19853,650633.0
Tyler Glasnow,LAD,9.9566,6.8678,13.3113,3.60752,24.3,24.3,0.0,0.0,,141.168,585.518,119.737,61.4234,56.5853,16.6735,51.8833,0.3255,4.0243,164.588,10.4931,3.30775,3.17227,1.063,0.281098,0.0886109,0.19248683005571365,0.226085,1.21571,0.295862,0.743181,0.446989,,3.52689,2.91095,2.84993,115.36000061035156,,,,,,,684.3000000000001,4.853191489361703,646.0,4.581560283687943,,,,,,,,,,,,,,,,,,,Dodgers,14374,607192.0
Freddy Peralta,NYM,10.9078,9.2691,15.188,3.7961,29.16,29.16,0.0,0.0,,168.291,710.389,144.34,76.4272,70.9833,22.4388,62.3764,0.4795,7.5898,185.176,9.903,3.33581,2.96869,1.2,0.260669,0.087806,0.17286304384469986,0.225382,1.22833,0.281652,0.743227,0.37188,,3.91504,2.74402,2.67737,56.34000015258789,,,,,,,758.1999999999999,4.513095238095238,714.0,4.25,,,,,,,,,,,,,,,,,,,Mets,18679,642547.0
MacKenzie Gore,TEX,10.3286,9.4585,13.9592,3.82299,29.16,29.16,0.0,0.0,,161.264,681.59,141.65,73.7952,68.5013,20.8927,61.1639,0.3476,6.3272,182.305,10.1743,3.4135,2.9806,1.166,0.26747,0.0897371,0.177732951939106,0.230663,1.25765,0.293884,0.743349,0.389817,,3.81395,2.70611,2.45898,165.22999572753906,,,,,,,726.9000000000001,4.514906832298137,695.0,4.316770186335404,,,,,,,,,,,,,,,,,,,Rangers,22201,669022.0
Nick Pivetta,SDP,10.4863,10.0566,15.5701,3.96914,29.16,29.16,0.0,0.0,,174.053,727.344,155.6,81.8732,76.7602,26.8429,53.8904,0.8626,5.1256,191.702,9.91256,2.78658,3.55725,1.388,0.263564,0.074092,0.18947198241949081,0.232819,1.2036,0.286264,0.742347,0.337698,,3.95444,2.62256,2.45962,96.02999877929688,,,,,,,756.9,4.35,726.0,4.172413793103448,,,,,,,,,,,,,,,,,,,Padres,15454,601713.0
Eury Pérez,MIA,9.0968,9.7285,12.9252,4.00119,27.54,27.54,0.0,0.0,,154.035,647.752,134.731,73.021,68.4805,21.9757,53.7291,0.4703,5.3018,171.479,10.0192,3.13929,3.19155,1.284,0.26473,0.082947,0.18178283423185349,0.228853,1.22348,0.285263,0.732044,0.32284,,3.913,2.61016,2.48566,78.7699966430664,,,,,,,683.0,4.435064935064935,649.0,4.214285714285714,,,,,,,,,,,,,,,,,,,Marlins,27768,691587.0
Jack Flaherty,DET,10.0023,9.9141,14.0461,3.89127,29.16,29.16,0.0,0.0,,163.146,696.61,148.74,76.1589,70.5384,21.354,57.2836,0.8729,6.8379,176.637,9.74421,3.16007,3.08355,1.178,0.253566,0.082232,0.17133404314517975,0.235167,1.26282,0.293181,0.737332,0.39792,,3.85041,2.58916,2.38513,210.27000427246094,,,,,,,722.5000000000001,4.432515337423314,704.0,4.319018404907975,,,,,,,,,,,,,,,,,,,Tigers,17479,656427.0
Yusei Kikuchi,LAA,10.0,11.3814,15.0005,4.10485,30.78,30.78,0.0,0.0,,177.726,748.32,166.031,87.0743,81.0598,26.106,62.9404,0.6787,5.4597,181.865,9.2096,3.18729,2.88948,1.322,0.243031,0.0841089,0.1589219868183136,0.244192,1.28834,0.296483,0.737422,0.407168,,4.1527,2.57217,2.44844,499.2300109863281,,,,,,,725.8000000000001,4.0775280898876405,712.0,4.0,,,,,,,,,,,,,,,,,,,Angels,20633,579328.0
Shohei Ohtani,LAD,8.8094,6.0317,10.3789,3.45979,22.68,22.68,0.0,0.0,,116.914,479.942,98.2482,48.644,44.9442,14.7441,36.274,0.4631,4.5383,136.387,10.499,2.79236,3.75991,1.135,0.284174,0.07558,0.2085941806435585,0.223734,1.15061,0.289946,0.754109,0.411736,,3.4887,2.56087,2.5369,1.2599999904632568,,,,,,,575.5000000000002,4.918803418803421,539.0,4.6068376068376065,,,,,,,,,,,,,,,,,,,Dodgers,19755,660271.0
Ryan Pepiot,TBR,10.1764,11.0184,14.7966,4.02237,30.78,30.78,0.0,0.0,,174.756,740.491,157.268,83.7013,78.1037,24.8542,63.0528,0.4428,7.4908,184.144,9.48349,3.24724,2.92047,1.28,0.248678,0.08515,0.16352812200784683,0.234747,1.26074,0.287264,0.736395,0.362239,,4.08759,2.55949,2.42144,123.6500015258789,,,,,,,737.3,4.213142857142857,708.0,4.045714285714285,,,,,,,,,,,,,,,,,,,Rays,26221,686752.0
Blake Snell,LAD,9.1577,6.2672,11.8164,3.54016,22.68,22.68,0.0,0.0,,126.988,534.462,103.69,54.3211,49.951,14.7448,55.645,0.5061,3.4879,155.703,11.0351,3.94371,2.79815,1.045,0.291327,0.104114,0.18721313029527664,0.218143,1.25472,0.291737,0.757171,0.428643,,3.5893,2.53043,2.67164,173.24000549316406,,,,,,,619.9000000000002,4.881102362204726,575.0,4.52755905511811,,,,,,,,,,,,,,,,,,,Dodgers,13543,605483.0
Sandy Alcantara,MIA,10.0801,11.8261,16.2586,4.15847,30.78,30.78,0.0,0.0,,186.581,795.317,189.594,93.5556,86.2103,22.141,56.0332,0.8741,7.7018,158.338,7.63765,2.70284,2.82579,1.068,0.199088,0.0704539,0.1286339834332466,0.259156,1.31646,0.303851,0.70853,0.469799,,4.00533,2.51389,2.47032,145.1699981689453,,,,,,,743.1999999999998,3.974331550802138,773.0,4.133689839572193,,,,,,,,,,,,,,,,,,,Marlins,18684,645261.0
Spencer Strider,ATL,9.817,8.2187,13.7183,3.82185,25.92,25.92,0.0,0.0,,151.384,634.203,131.086,68.9631,64.2853,19.9154,54.3658,0.6545,6.6946,176.343,10.4839,3.23212,3.24365,1.184,0.278055,0.085723,0.19233211129903793,0.228714,1.22504,0.294972,0.739281,0.372441,,3.72565,2.50371,2.65995,115.12999725341797,,,,,,,699.8000000000001,4.634437086092715,664.0,4.397350993377484,,,,,,,,,,,,,,,,,,,Braves,27498,675911.0
Nick Lodolo,CIN,9.4517,9.5407,13.3425,4.03013,27.54,27.54,0.0,0.0,,157.14,663.32,148.615,75.7403,70.3662,22.6806,43.6504,0.7204,12.82,160.525,9.19383,2.50002,3.67751,1.299,0.242002,0.0658059,0.17619596421718597,0.244895,1.22352,0.297264,0.725956,0.421819,,4.04648,2.45072,2.64276,124.63999938964844,,,,,,,642.5000000000001,4.09235668789809,637.0,4.057324840764331,,,,,,,,,,,,,,,,,,,Reds,26378,666157.0
Emmet Sheehan,LAD,10.2447,8.141,11.514,3.94725,42.3,24.3,0.0,0.7772,,155.144,652.288,135.77,72.7771,68.0436,23.2027,54.2714,0.8306,6.5457,174.586,10.1278,3.14831,3.21691,1.346,0.267652,0.0832016,0.18445026874542236,0.229547,1.22494,0.285935,0.744263,0.35732,,4.00474,2.4422,2.28521,110.31999969482422,,,,,,,681.4999999999999,4.396774193548386,647.0,4.174193548387096,,,,,,,,,,,,,,,,,,,Dodgers,29839,686218.0
Cody Ponce,TOR,9.3184,8.6224,11.7724,3.90765,43.68,22.68,0.0,0.6476,,154.812,652.692,149.097,72.8065,67.2169,19.4375,44.1148,1.1196,6.3369,150.707,8.76133,2.56462,3.41624,1.13,0.2309,0.067589,0.16331101953983307,0.24757,1.24804,0.30007,0.725336,0.440176,,3.79807,2.3824,1.85218,252.82000732421875,,,,,,,681.9,4.3993548387096775,684.0,4.412903225806452,,,,,,,,,,,,,,,,,,,Blue Jays,17920,664074.0
Luis Castillo,SEA,11.1205,10.4266,16.4241,3.8643,30.78,30.78,0.0,0.0,,181.473,763.135,170.527,84.1998,77.9186,24.8215,51.2101,1.1913,6.7644,171.503,8.50553,2.53972,3.34901,1.231,0.224735,0.0671049,0.15762991458177567,0.241828,1.22187,0.286351,0.735545,0.399082,,3.98153,2.38011,2.04937,170.66000366210938,,,,,,,757.3000000000001,4.183977900552486,750.0,4.143646408839779,,,,,,,,,,,,,,,,,,,Mariners,15689,622491.0
Merrill Kelly,ARI,10.4081,10.056,14.8468,4.12432,29.16,29.16,0.0,0.0,,172.667,737.261,173.327,85.4717,79.1258,22.0054,52.8933,1.1096,4.7236,158.088,8.24011,2.75699,2.98881,1.147,0.214426,0.071743,0.1426829993724823,0.255026,1.31016,0.302915,0.720263,0.422563,,3.96185,2.37637,2.45432,282.7799987792969,,,,,,,701.8,4.05664739884393,721.0,4.167630057803469,,,,,,,,,,,,,,,,,,,Diamondbacks,11156,518876.0
Joe Musgrove,SDP,9.7416,9.3422,13.9929,3.91097,27.54,27.54,0.0,0.0,,158.921,668.298,152.592,74.6004,69.0595,21.6133,40.7595,1.1729,9.7378,150.49,8.52252,2.30829,3.69214,1.224,0.225184,0.06099,0.16419382020831108,0.246992,1.21665,0.293873,0.728119,0.41967,,3.96249,2.32245,2.24014,355.7900085449219,,,,,,,655.2,4.120754716981132,656.0,4.1257861635220126,,,,,,,,,,,,,,,,,,,Padres,12970,605397.0
Brady Singer,CIN,9.9653,11.4453,14.1833,4.36821,30.78,30.78,0.0,0.0,,178.185,767.706,179.052,93.1484,86.4831,26.9455,56.8471,0.446,9.8566,166.405,8.40501,2.87131,2.92724,1.361,0.216756,0.074048,0.14270802587270737,0.255422,1.3239,0.299627,0.720324,0.438772,,4.3563,2.31291,2.31741,382.760009765625,,,,,,,650.6999999999999,3.6556179775280895,670.0,3.764044943820225,,,,,,,,,,,,,,,,,,,Reds,25377,663903.0
Tanner Bibee,CLE,10.2651,11.363,15.7227,4.10091,30.78,30.78,0.0,0.0,,182.086,773.518,175.335,89.2704,82.9688,25.7955,55.6492,0.5716,8.3749,171.94,8.4985,2.75058,3.08971,1.275,0.222283,0.071943,0.1503399983048439,0.247127,1.26854,0.292207,0.72722,0.395611,,4.14309,2.31144,2.14247,187.92999267578125,,,,,,,724.0,3.978021978021978,724.0,3.978021978021978,,,,,,,,,,,,,,,,,,,Guardians,30134,676440.0
Carlos Rodón,NYY,10.0934,9.135,14.2869,3.96031,27.54,27.54,0.0,0.0,,161.648,686.403,142.895,76.3156,71.1306,22.8462,58.5831,0.4201,7.221,175.174,9.75309,3.26171,2.99018,1.272,0.255206,0.085348,0.1698579341173172,0.230254,1.2464,0.284087,0.738451,0.363636,,4.02636,2.28971,2.1758,201.44000244140625,,,,,,,696.1000000000001,4.2969135802469145,663.0,4.092592592592593,,,,,,,,,,,,,,,,,,,Yankees,16137,607074.0
Chase Burns,CIN,7.2821,6.6202,9.2388,3.70608,27.44,19.44,0.0,0.6526,,114.246,474.082,100.123,50.7529,47.045,15.5756,35.942,0.5633,3.6192,129.995,10.2407,2.83141,3.6168,1.227,0.274204,0.0758139,0.19839012622833252,0.230421,1.19098,0.292602,0.746654,0.408855,,3.67061,2.28734,2.2504,107.87999725341797,,,,,,,530.8,4.656140350877193,506.0,4.43859649122807,,,,,,,,,,,,,,,,,,,Reds,35333,695505.0
Mitch Keller,PIT,9.9063,11.6048,14.5101,4.34997,30.78,30.78,0.0,0.0,,179.816,771.08,182.226,93.5691,86.9104,23.0364,54.8446,0.6331,10.0317,155.514,7.78369,2.74504,2.83555,1.153,0.201684,0.071127,0.1305568888783455,0.258036,1.31841,0.301694,0.700624,0.427282,,4.15325,2.28455,2.10113,520.1900024414062,,,,,,,692.8999999999999,3.8494444444444436,718.0,3.988888888888889,,,,,,,,,,,,,,,,,,,Pirates,17594,656605.0
Matthew Boyd,CHC,10.5855,9.9342,15.6449,3.93045,29.16,29.16,0.0,0.0,,173.75,730.656,164.207,81.7073,75.8796,24.1899,52.2375,0.4968,7.3548,156.127,8.08713,2.70583,2.98879,1.253,0.21368,0.071494,0.14218619465827942,0.244696,1.24572,0.285314,0.737968,0.376619,,4.17682,2.24232,2.63653,213.2100067138672,,,,,,,701.0000000000001,4.028735632183909,693.0,3.9827586206896552,,,,,,,,,,,,,,,,,,,Cubs,15440,571510.0
