Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Paul Skenes","PIT",11.9137,6.55865,15.2022,2.79583,29.2248,29.2248,0,0,0,173.366,693.641,134.711,58.539,53.8558,14.2962,47.4246,1.05337,7.00922,215.001,11.1614,2.46196,4.53354,0.742163,0.30996,0.0683706,0.24158982187509537,0.210747,1.05058,0.29376,0.762374,,,2.70013,5.24414,5.3891,11.640000343322754,6.04041,-1.06534,1.62666,6.04041,1.06534,2.83112,1025,5.92485549132948,951,5.497109826589595,,,,,,,,,,,,,,,,,,,"Paul Skenes","33677",694973
"Tarik Skubal","DET",14.106,7.10358,15.7059,2.87945,29.4762,29.4762,0,0,0,183.92,727.041,145.958,63.9598,58.843,17.325,38.9189,0.765832,6.95782,213.053,10.4256,1.90448,5.47428,0.84779,0.293042,0.0535306,0.2395111247897148,0.214278,1.00521,0.285353,0.752806,,,2.82257,5.20445,5.16418,14.359999656677246,3.2395,-0.547053,1.76505,3.2395,0.547053,2.6466,1060.9,5.765760869565218,987,5.364130434782608,,,,,,,,,,,,,,,,,,,"Tarik Skubal","22267",669373
"Zack Wheeler","PHI",14.0937,8.04276,17.9229,3.2796,30.0616,30.0616,0,0,0,192.092,773.564,158.179,76.0853,69.9985,21.0241,48.2877,1.0092,8.10796,205.189,9.61359,2.2624,4.2493,0.98503,0.265251,0.0624224,0.20282885432243347,0.220561,1.07483,0.279363,0.736481,,,3.33371,4.55729,4.61046,21.34000015258789,2.23921,0.660285,1.29786,2.23921,-0.660285,3.26953,993.7000000000003,5.1755208333333345,929,4.838541666666667,,,,,,,,,,,,,,,,,,,"Zack Wheeler","10310",554430
"Logan Webb","SFG",12.7565,9.88628,16.6105,3.41371,30.4105,30.4105,0,0,0,196.563,809.452,186.902,81.0396,74.5564,15.0931,44.67,1.38754,5.88206,167.964,7.69053,2.0453,3.7601,0.691065,0.207503,0.0551855,0.15231730043888092,0.24628,1.17811,0.29836,0.715316,,,3.22722,4.32141,4.27441,100.69000244140625,3.00783,0.09981,0.985337,3.00783,-0.09981,3.68622,970.1000000000001,4.924365482233503,973,4.939086294416244,,,,,,,,,,,,,,,,,,,"Logan Webb","17995",657277
"Garrett Crochet","BOS",11.1036,7.24178,11.903,3.21019,29.4153,29.4153,0,0,1.023,152.812,615.41,121.04,59.2456,54.506,15.8568,43.963,2.05529,5.66574,198.949,11.7173,2.58925,4.52537,0.933905,0.323279,0.071437,0.25184179842472076,0.213935,1.07978,0.299689,0.74058,,,2.88592,4.19159,4.03314,24.09000015258789,6.43939,-1.41759,1.11687,6.43939,1.41759,3.51084,868.8000000000001,5.67843137254902,805,5.261437908496732,,,,,,,,,,,,,,,,,,,"Garrett Crochet","27463",676979
"Cole Ragans","KCR",11.4349,8.68053,14.7254,3.4598,29.7546,29.7546,0,0,0,178.457,739.261,147.465,74.5682,68.6027,18.1936,65.5642,2.73298,5.91868,204.719,10.3245,3.30656,3.12242,0.917545,0.276924,0.0886888,0.18823514133691788,0.22083,1.19373,0.290586,0.73823,,,3.39918,3.72598,3.65379,47.290000915527344,2.05199,1.00686,1.10149,2.05199,-1.00686,3.53135,907.5999999999999,5.098876404494382,850,4.775280898876405,,,,,,,,,,,,,,,,,,,"Cole Ragans","21846",666142
"Chris Sale","ATL",11.7478,6.28,12.7139,3.14174,25.7888,25.7888,0,0,0,154.434,625.003,127.509,58.5979,53.9101,15.651,39.9056,0.752019,8.30221,184.629,10.7597,2.32559,4.62664,0.9121,0.295404,0.0638486,0.23155581206083298,0.221065,1.08405,0.297088,0.747864,,,3.02939,3.60418,3.95493,35.029998779296875,4.30425,0.301777,1.11113,4.30425,-0.301777,3.51849,836.0000000000002,5.42857142857143,788,5.116883116883117,,,,,,,,,,,,,,,,,,,"Chris Sale","10603",519242
"Framber Valdez","HOU",13.7109,8.36389,15.8893,3.32719,28.6865,28.6865,0,0,0,185.534,767.908,161.226,74.5537,68.5894,16.0912,57.6379,0.858204,8.69087,181.581,8.80829,2.79594,3.15038,0.780565,0.236463,0.0750584,0.16140421479940414,0.229805,1.17965,0.28802,0.735016,,,3.40907,3.58293,3.97905,63,5.17676,-0.827494,1.1486,5.17676,0.827494,3.46853,924.0000000000001,4.967741935483872,885,4.758064516129032,,,,,,,,,,,,,,,,,,,"Framber Valdez","17295",664285
"Dylan Cease","SDP",12.4095,9.31435,14.2384,3.5034,30.7151,30.7151,0,0,0,182.332,749.758,145.314,77.1476,70.9758,20.5449,67.8058,1.46722,6.05112,214.254,10.5757,3.34692,3.15982,1.01411,0.285764,0.0904369,0.19532742351293564,0.214993,1.16885,0.282858,0.737549,,,3.49635,3.53991,3.70062,46.90999984741211,2.39436,-0.632508,1.14674,2.39436,0.632508,3.47102,917.5,5.041208791208791,843,4.631868131868132,,,,,,,,,,,,,,,,,,,"Dylan Cease","18525",656302
"Logan Gilbert","SEA",11.8747,8.90679,16.1971,3.38932,30.7374,30.7374,0,0,0,194.103,773.486,161.218,79.4538,73.0975,24.7349,39.4903,1.77585,5.34598,199.66,9.25765,1.83105,5.05593,1.14689,0.25813,0.0510549,0.20707517117261887,0.221257,1.03403,0.270664,0.7301,,,3.45881,3.51841,3.61247,26.260000228881836,2.4083,1.48271,1.45765,2.4083,-1.48271,3.05647,977.5000000000001,5.038659793814434,913,4.706185567010309,,,,,,,,,,,,,,,,,,,"Logan Gilbert","22250",669302
"Pablo López","MIN",12.5037,9.44152,15.3125,3.74877,30.3724,30.3724,0,0,0,186.195,765.376,169.975,84.2995,77.5556,23.3383,45.4962,1.18836,8.07851,196.256,9.48633,2.19913,4.31368,1.12809,0.256418,0.059443,0.19697485491633415,0.238795,1.15724,0.297916,0.717578,,,3.55107,3.46401,3.05164,70.76000213623047,2.36949,-0.50036,1.10631,2.36949,0.50036,3.52491,884.5,4.755376344086022,864,4.645161290322581,,,,,,,,,,,,,,,,,,,"Pablo Lopez","17085",641154
"Sonny Gray","STL",10.9837,8.09814,12.8006,3.54144,27.3002,27.3002,0,0,0,164.751,675.419,144.555,70.4658,64.8285,17.5806,46.1107,0.739546,5.80212,176.157,9.6231,2.51893,3.82032,0.960391,0.260812,0.0682697,0.19254231452941895,0.231841,1.15729,0.295447,0.723865,,,3.36054,3.40985,3.33544,114.16000366210938,4.05505,-1.31691,0.808858,4.05505,1.31691,3.92152,818.5999999999999,4.961212121212121,787,4.7696969696969695,,,,,,,,,,,,,,,,,,,"Sonny Gray","12768",543243
"Corbin Burnes","ARI",12.4437,8.7278,16.1602,3.54575,30.0096,30.0096,0,0,0,187.495,770.883,164.991,80.291,73.8678,20.3407,53.6269,0.661227,6.65473,184.573,8.85976,2.57416,3.44181,0.97638,0.239431,0.0695655,0.16986555606126785,0.232186,1.166,0.286048,0.727497,,,3.5725,3.32284,3.9123,36.5,4.62662,0.0422994,0.956684,4.62662,-0.0422994,3.72442,895.8,4.790374331550802,862,4.609625668449198,,,,,,,,,,,,,,,,,,,"Corbin Burnes","19361",669203
"Yoshinobu Yamamoto","LAD",11.5232,6.29688,11.7281,3.42663,25.7386,25.7386,0,0,0,153.56,622.17,131.247,63.55,58.466,16.2437,39.4465,0.924392,4.61645,162.405,9.51841,2.31192,4.11711,0.952028,0.261031,0.0634014,0.19762920588254929,0.227029,1.11157,0.287898,0.724176,,,3.28726,3.32173,3.25954,60.2400016784668,4.67238,-0.501218,0.871218,4.67238,0.501218,3.83838,794.2000000000002,5.157142857142858,754,4.896103896103896,,,,,,,,,,,,,,,,,,,"Yoshinobu Yamamoto","33825",808967
"Justin Steele","CHC",10.5206,7.40203,13.4958,3.46474,28.8461,28.8461,0,0,0,168.2,693.458,151.65,70.3827,64.7521,16.7267,46.2948,0.931574,6.05236,163.104,8.72736,2.47714,3.52317,0.895011,0.235204,0.0667593,0.16844487190246582,0.236543,1.17685,0.292498,0.7309,,,3.45352,3.28297,3.5345,118.0999984741211,1.89127,1.08122,0.757004,1.89127,-1.08122,3.99066,808.9000000000001,4.814880952380953,789,4.696428571428571,,,,,,,,,,,,,,,,,,,"Justin Steele","17312",657006
"Jacob deGrom","TEX",6.80903,4.22695,9.44796,3.04955,20.3057,20.3057,0,0,0,110.496,435.936,86.306,40.696,37.4403,12.7445,24.6692,0.460291,4.00153,138.234,11.2593,2.00933,5.6035,1.03805,0.317097,0.0565891,0.2605077363550663,0.211916,1.00434,0.287028,0.754612,,,2.94224,3.28271,2.80383,47.43000030517578,9.61116,-0.361787,1.29383,9.61116,0.361787,3.27489,619.5,5.631818181818182,570,5.181818181818182,,,,,,,,,,,,,,,,,,,"Jacob deGrom","10954",594798
"Blake Snell","LAD",11.1039,5.91753,13.2742,3.33279,27.9085,27.9085,0,0,0,156.507,642.892,115.099,62.996,57.9563,17.3095,68.3386,0.718912,4.01797,202.676,11.6549,3.92983,2.96576,0.995388,0.315256,0.106299,0.20895728468894958,0.201738,1.17207,0.278959,0.756522,,,3.40124,3.24111,3.57088,42.97999954223633,3.50452,1.15142,1.05007,3.50452,-1.15142,3.59991,843.7,5.373885350318472,754,4.802547770700637,,,,,,,,,,,,,,,,,,,"Blake Snell","13543",605483
"Michael King","SDP",12.0526,8.59176,12.2469,3.52872,30.1549,29.2974,0.0885735,0.390868,1.32703,169.858,705.539,145.044,72.3889,66.5978,19.075,59.004,2.93339,7.20553,186.496,9.88161,3.12636,3.16074,1.0107,0.264332,0.0836298,0.18070205301046371,0.226868,1.20129,0.290412,0.742398,,,3.59985,3.23184,3.43498,63.84000015258789,2.70611,-0.0237968,1.01917,2.70611,0.0237968,3.6411,821.3,4.831176470588235,777,4.570588235294117,,,,,,,,,,,,,,,,,,,"Michael King","19853",650633
"George Kirby","SEA",11.0626,8.288,13.3222,3.49684,26.5639,26.5639,0,0,0,158.701,637.515,148.203,67.0234,61.6615,19.3374,21.7217,0.752443,5.76947,148.664,8.43078,1.23184,6.84404,1.09663,0.233193,0.0340724,0.19912053644657135,0.242946,1.07072,0.291536,0.720333,,,3.39667,3.20236,2.69813,60.84000015258789,2.53148,0.948249,1.02969,2.53148,-0.948249,3.62708,772.1000000000001,4.855974842767297,762,4.7924528301886795,,,,,,,,,,,,,,,,,,,"George Kirby","25436",669923
"Cristopher Sánchez","PHI",10.677,8.19785,13.5469,3.59182,29.06,28.9933,0,0,0,170.691,709.974,162.919,74.0451,68.1215,16.5508,45.3102,2.8243,5.39324,147.339,7.76869,2.38906,3.25178,0.872671,0.207527,0.0638195,0.14370740950107574,0.247121,1.21992,0.295467,0.725093,,,3.59177,3.17217,3.39729,164.72000122070312,3.83254,-1.31656,0.773101,3.83254,1.31656,3.9692,776.5000000000002,4.540935672514621,778,4.549707602339181,,,,,,,,,,,,,,,,,,,"Cristopher Sanchez","20778",650911
"Joe Ryan","MIN",9.9636,8.45749,12.4218,3.82553,27.2036,27.2036,0,0,0,160.994,649.602,139.611,74.3825,68.4319,24.1972,34.9455,0.64593,6.5529,176.602,9.87254,1.95355,5.05365,1.35269,0.271862,0.0537952,0.21806693449616432,0.229584,1.08424,0.28336,0.712068,,,3.69976,3.17165,2.50207,92.91000366210938,2.83846,-0.288491,1.11599,2.83846,0.288491,3.51201,760.2,4.721739130434783,721,4.478260869565218,,,,,,,,,,,,,,,,,,,"Joe Ryan","21390",657746
"Tyler Glasnow","LAD",9.51531,5.70557,11.7035,3.42163,22.5613,22.5613,0,0,0,135.444,542.669,105.855,55.971,51.4933,15.9252,40.0522,0.565301,2.61911,167.52,11.1314,2.66139,4.18256,1.0582,0.308697,0.0738058,0.2348911315202713,0.211712,1.07725,0.284093,0.72757,,,3.16648,3.16599,2.86855,92.86000061035156,3.85674,-2.90541,0.914468,3.85674,2.90541,3.78071,733.6,5.434074074074074,674,4.992592592592593,,,,,,,,,,,,,,,,,,,"Tyler Glasnow","14374",607192
"Max Fried","NYY",12.1601,8.29364,13.6952,3.40613,27.2381,27.2381,0,0,0,167.792,691.956,148.947,69.0245,63.5025,16.0288,48.5832,1.05373,6.15348,158.504,8.50181,2.60589,3.26253,0.859746,0.229067,0.0702114,0.15885547548532486,0.233745,1.17723,0.287275,0.733941,,,3.4977,3.12582,3.65019,96.22000122070312,4.34837,-1.63566,0.893654,4.34837,1.63566,3.80846,812.0000000000001,4.833333333333334,785,4.6726190476190474,,,,,,,,,,,,,,,,,,,"Max Fried","13743",608331
"Tanner Bibee","CLE",11.2374,8.62696,11.9354,3.67356,28.8617,28.8617,0,0,0,170.278,698.821,150.101,75.5468,69.5031,22.5028,45.4222,0.912248,7.03646,179.699,9.49794,2.40078,3.95619,1.18938,0.257146,0.0649984,0.192147858440876,0.232225,1.14826,0.287281,0.731478,,,3.69805,3.10795,2.8262,90.63999938964844,3.7424,-2.73433,0.874547,3.7424,2.73433,3.83394,789.0999999999999,4.641764705882353,755,4.4411764705882355,,,,,,,,,,,,,,,,,,,"Tanner Bibee","30134",676440
"Aaron Nola","PHI",11.962,9.29099,14.787,3.88661,30.0672,30.0672,0,0,0,187.488,769.779,173.757,88.0064,80.9659,26.7424,44.9116,0.931261,5.5196,185.324,8.89612,2.15589,4.12642,1.28372,0.24075,0.0583435,0.18240613862872124,0.241548,1.16631,0.28981,0.720978,,,3.85077,3.03791,2.95727,88.91000366210938,1.68702,-1.39694,1.11607,1.68702,1.39694,3.5119,816.2999999999998,4.365240641711229,801,4.283422459893048,,,,,,,,,,,,,,,,,,,"Aaron Nola","16149",605400
"Spencer Schwellenbach","ATL",12.1172,7.98514,12.4702,3.69319,28.1356,28.1356,0,0,0,164.625,673.758,150.668,73.4289,67.5546,19.2231,36.8446,1.38694,7.11154,160.526,8.77592,2.01429,4.35684,1.05093,0.238255,0.0546852,0.18356947973370552,0.23923,1.13903,0.292065,0.710358,,,3.5353,3.01182,3.15317,83.27999877929688,2.68693,1.43063,0.882014,2.68693,-1.43063,3.82398,784.6999999999999,4.755757575757575,768,4.654545454545454,,,,,,,,,,,,,,,,,,,"Spencer Schwellenbach","31846",680885
"Hunter Brown","HOU",12.0374,9.49183,13.6059,3.75228,28.8935,28.8935,0,0,0,168.677,708.538,152.468,76.4399,70.3247,18.9899,58.7318,1.49872,6.44356,179.582,9.58184,3.13372,3.05766,1.01324,0.253454,0.0828915,0.17056234180927277,0.236986,1.2521,0.300092,0.729956,,,3.65992,2.99208,2.73624,95.58999633789062,2.33736,-1.09169,1.21135,2.33736,1.09169,3.38486,786.7,4.655029585798816,763,4.514792899408284,,,,,,,,,,,,,,,,,,,"Hunter Brown","25880",686613
"Sandy Alcantara","MIA",8.74092,9.18153,12.6427,3.72581,26.4467,26.4467,0,0,0,170.452,708.497,162.316,76.6998,70.5638,18.222,43.609,1.21141,6.55543,148.378,7.83447,2.30258,3.40247,0.962134,0.209427,0.0615514,0.14787548407912254,0.246556,1.20811,0.293033,0.71627,,,3.69814,2.95768,3.17802,152,3.31503,0.037588,0.551888,3.31503,-0.037588,4.26415,758.3999999999999,4.461176470588234,759,4.464705882352941,,,,,,,,,,,,,,,,,,,"Sandy Alcantara","18684",645261
"Kevin Gausman","TOR",11.8473,10.1777,14.75,3.88194,29.5895,29.5895,0,0,0,180.454,751.527,170.516,84.6031,77.8348,23.155,51.7584,0.747219,4.13103,180.336,8.99412,2.5814,3.4842,1.15484,0.23996,0.0688709,0.17108894139528275,0.245121,1.23175,0.299424,0.72513,,,3.76503,2.87078,2.4957,169.83999633789062,3.36428,-0.478419,1.18608,3.36428,0.478419,3.41856,796.4999999999999,4.424999999999999,793,4.405555555555556,,,,,,,,,,,,,,,,,,,"Kevin Gausman","14107",592332
"Luis Castillo","SEA",12.0948,9.66813,14.4261,3.64998,29.9396,29.9396,0,0,0,182.085,745.865,158.545,80.2666,73.8453,23.5229,50.9738,1.50751,6.47861,182.967,9.0436,2.5195,3.58944,1.16268,0.245309,0.0683418,0.1769668385386467,0.230305,1.15066,0.280174,0.731947,,,3.78279,2.84884,2.71131,98.77999877929688,2.57104,0.799711,0.941124,2.57104,-0.799711,3.74517,833.1999999999999,4.578021978021978,793,4.357142857142857,,,,,,,,,,,,,,,,,,,"Luis Castillo","15689",622491
"Hunter Greene","CIN",8.93536,7.65005,11.1517,3.89498,25.3685,25.3685,0,0,0,151.279,629.139,122.947,71.163,65.47,21.8028,54.3393,0.628377,11.4517,177.81,10.5784,3.23279,3.27221,1.2971,0.282624,0.0863708,0.19625274091959,0.218244,1.17192,0.278071,0.723096,,,3.99402,2.81082,2.82418,94.33999633789062,3.91172,0.103915,0.851599,3.91172,-0.103915,3.86453,688,4.556291390728477,630,4.172185430463577,,,,,,,,,,,,,,,,,,,"Hunter Greene","22182",668881
"Freddy Peralta","MIL",10.6281,9.00192,12.2534,3.78989,29.4196,29.4196,0,0,0.397726,167.545,693.531,137.852,76.6883,70.5532,23.1555,60.2407,0.742439,7.88142,191.672,10.296,3.23593,3.18177,1.24384,0.276371,0.0868608,0.18951015174388885,0.220419,1.18232,0.279351,0.732786,,,3.89491,2.79156,2.85591,100.02999877929688,2.58285,-0.0608999,0.982963,2.58285,0.0608999,3.68938,781.5000000000002,4.651785714285715,721,4.291666666666667,,,,,,,,,,,,,,,,,,,"Freddy Peralta","18679",642547
"Seth Lugo","KCR",11.5359,9.56407,14.435,3.955,30.1924,29.8226,0.044473,0.201216,1.32976,182.73,764.237,177.613,87.2824,80.2998,21.8367,47.6448,1.55434,7.23351,160.835,7.92159,2.34664,3.37571,1.07552,0.210452,0.062343,0.14810900762677193,0.250385,1.23273,0.295767,0.708705,,,3.86062,2.77851,2.68935,185.02000427246094,4.77177,0.764253,1.09707,4.77177,-0.764253,3.53723,777.8,4.250273224043716,786,4.295081967213115,,,,,,,,,,,,,,,,,,,"Seth Lugo","12447",607625
"Zach Eflin","BAL",11.1743,8.7862,12.9603,3.8459,28.2721,28.2721,0,0,0,169.057,692.125,166.961,78.524,72.2421,22.9706,28.162,1.22998,5.04482,142.76,7.6,1.49924,5.06923,1.22287,0.206263,0.0406892,0.16557355597615242,0.253386,1.15418,0.291958,0.715488,,,3.83323,2.74574,2.32149,193.86000061035156,2.01406,0.556887,0.815821,2.01406,-0.556887,3.91224,720.5000000000002,4.263313609467457,733,4.337278106508876,,,,,,,,,,,,,,,,,,,"Zach Eflin","13774",621107
"Tanner Houck","BOS",10.1255,9.23873,12.0384,3.86923,33.2983,28.1409,0.050387,0.295386,0.451581,171.466,722.872,161.504,80.1259,73.7158,16.0808,50.8364,2.74778,11.5654,151.347,7.94399,2.66833,2.97714,0.844055,0.209369,0.0703256,0.1390436366200447,0.244528,1.23838,0.29495,0.696498,,,3.71213,2.74073,2.96184,221.92999267578125,4.35819,1.56489,0.839053,4.35819,-1.56489,3.88126,760.4000000000001,4.446783625730995,760,4.444444444444445,,,,,,,,,,,,,,,,,,,"Tanner Houck","19879",656557
"Shota Imanaga","CHC",11.5835,7.40126,13.0523,3.628,27.8952,27.8952,0,0,0,171.206,694.662,154.442,75.0165,69.0152,26.2503,36.7992,1.04217,5.21144,170.667,8.97167,1.93447,4.63779,1.37993,0.245684,0.0529743,0.19270933791995049,0.236637,1.11702,0.281286,0.752308,,,3.90215,2.71892,3.18723,76.97000122070312,1.98023,3.10948,0.911601,1.98023,-3.10948,3.78453,761.2000000000002,4.451461988304095,733,4.286549707602339,,,,,,,,,,,,,,,,,,,"Shota Imanaga","33829",684007
"Zac Gallen","ARI",12.5311,8.24996,13.2519,3.77875,28.858,28.858,0,0,0,171.123,711.008,154.684,78.0956,71.8479,19.2699,52.1171,0.764947,6.23906,171.373,9.01315,2.74103,3.28824,1.01347,0.241029,0.0733003,0.16772832721471786,0.237008,1.20849,0.293098,0.715733,,,3.65052,2.7178,3.05395,120.9800033569336,3.97891,0.102427,1.04966,3.97891,-0.102427,3.60046,796.7,4.65906432748538,776,4.538011695906433,,,,,,,,,,,,,,,,,,,"Zac Gallen","19291",668678
"Ranger Suárez","PHI",10.2236,8.28134,11.0956,3.70488,32.1888,26.9542,0,0.290181,0,157.196,659.449,147.708,70.337,64.71,16.2771,49.1396,0.998223,5.16254,142.128,8.13731,2.81342,2.89232,0.931922,0.215525,0.0745162,0.1410086303949356,0.244086,1.25224,0.294198,0.726823,,,3.74063,2.69062,2.83603,264.5,2.53933,-0.761513,0.81318,2.53933,0.761513,3.91576,702.2,4.472611464968153,699,4.452229299363057,,,,,,,,,,,,,,,,,,,"Ranger Suarez","17277",624133
"Yusei Kikuchi","LAA",9.65392,9.70202,11.7567,3.93837,30.1629,30.1629,0,0,0.114509,170.648,709.523,155.95,81.1684,74.675,26.1041,51.3292,1.18842,5.22652,190.051,10.0233,2.70711,3.70259,1.37673,0.267857,0.0723432,0.19551397860050201,0.238832,1.21466,0.297257,0.738641,,,3.92195,2.6846,2.60345,165.10000610351562,4.05046,0.132355,1.07736,4.05046,-0.132355,3.56352,752.0000000000001,4.397660818713451,729,4.2631578947368425,,,,,,,,,,,,,,,,,,,"Yusei Kikuchi","20633",579328
"Spencer Strider","ATL",8.6365,5.28283,9.30851,3.46441,19.3889,19.3889,0,0,0.057225,111.541,454.113,87.4497,46.6697,42.9361,12.6922,38.1296,0.619201,3.94792,148.606,11.9907,3.07658,3.8974,1.0241,0.327245,0.083965,0.24328027665615082,0.212238,1.12585,0.298151,0.73193,,,3.11285,2.67668,2.41806,110.56999969482422,4.73795,-0.59697,0.64222,4.73795,0.59697,4.14371,614.7000000000003,5.48839285714286,563,5.026785714285714,,,,,,,,,,,,,,,,,,,"Spencer Strider","27498",675911
"Reynaldo López","ATL",10.0798,7.15646,11.4693,3.64508,28.2292,28.2292,0.0186606,0.0738089,2.22544,155.226,643.684,135.903,68.3349,62.8681,17.8246,51.6548,2.35002,4.41738,165.185,9.57737,2.99494,3.19785,1.03347,0.256624,0.0802488,0.1763751059770584,0.23128,1.20828,0.291837,0.733212,,,3.61464,2.6739,3.02223,165.91000366210938,3.7507,0.829122,0.749717,3.7507,-0.829122,4.00038,733.9999999999999,4.735483870967741,703,4.535483870967742,,,,,,,,,,,,,,,,,,,"Reynaldo Lopez","16400",625643
"Roki Sasaki","LAD",9.0773,5.84901,10.5861,3.43655,22.7037,22.7037,0,0,0,131.345,536.278,105.669,54.5138,50.1527,15.6844,41.8857,1.08617,6.58447,154.835,10.6096,2.87008,3.69661,1.07472,0.288721,0.0781044,0.21061701327562332,0.21662,1.12341,0.283604,0.740791,,,3.46826,2.64082,2.70929,97.79000091552734,4.94111,-0.467058,0.711569,4.94111,0.467058,4.05124,660.0000000000001,5.0381679389312986,610,4.656488549618321,,,,,,,,,,,,,,,,,,,"Roki Sasaki","sa3025686",808963
"Bailey Ober","MIN",10.5203,8.9263,12.8445,3.94864,28.9585,28.9585,0,0,0,171.087,694.594,149.808,81.5896,75.0625,26.4262,40.6485,0.71694,6.27391,176.312,9.27483,2.13831,4.33747,1.39014,0.253834,0.0585212,0.1953127644956112,0.231303,1.11322,0.277304,0.709417,,,3.93617,2.61916,2.29562,80.86000061035156,3.32525,0.402509,1.14194,3.32525,-0.402509,3.47742,766.6000000000001,4.483040935672515,728,4.257309941520468,,,,,,,,,,,,,,,,,,,"Bailey Ober","21224",641927
"Jared Jones","PIT",9.03321,9.97752,11.6824,3.94035,31.7815,28.37,0,0.316699,0,161.686,675.574,143.842,76.9444,70.7889,20.8641,53.31,1.45165,7.4304,167.464,9.32161,2.96741,3.14133,1.16136,0.247884,0.0789106,0.1689733937382698,0.233952,1.21935,0.288338,0.715767,,,3.89954,2.51758,2.59708,138.7100067138672,3.66876,-1.4975,0.841536,3.66876,1.4975,3.87795,720.1,4.4450617283950615,691,4.265432098765432,,,,,,,,,,,,,,,,,,,"Jared Jones","27863",683003
"Jack Flaherty","DET",10.2705,8.78456,11.8233,3.81591,27.7598,27.7598,0,0,0,159.014,663.341,142.897,73.2828,67.4202,20.3768,50.0184,1.04565,7.69576,170.642,9.65819,2.83099,3.4116,1.15331,0.257247,0.0754037,0.1818433627486229,0.23595,1.2132,0.29551,0.727746,,,3.77495,2.47892,2.43962,140.83999633789062,2.8834,-1.06289,0.856605,2.8834,1.06289,3.85786,726.8000000000002,4.571069182389938,703,4.421383647798742,,,,,,,,,,,,,,,,,,,"Jack Flaherty","17479",656427
"Kodai Senga","NYM",10.6251,7.34585,11.0844,3.72537,29.1706,25.8984,0,0.293807,0,150.753,639.143,126.324,67.8274,62.4012,17.7389,66.0932,0.840053,8.04294,165.984,9.90932,3.94578,2.51137,1.05902,0.259698,0.103409,0.15628933906555176,0.223579,1.27637,0.284788,0.743452,,,3.96942,2.46444,2.58605,157.57000732421875,1.77665,-0.880636,1.0816,1.77665,0.880636,3.55786,678.4000000000001,4.49271523178808,631,4.178807947019868,,,,,,,,,,,,,,,,,,,"Kodai Senga","31838",673540
"MacKenzie Gore","WSN",9.68892,10.2362,11.2907,3.88574,29.8831,29.8831,0,0,0,165.113,698.6,148.483,77.4862,71.2873,20.175,62.232,0.835284,6.9222,176.309,9.61028,3.39215,2.8331,1.0997,0.252375,0.089081,0.1632939875125885,0.235894,1.27618,0.296349,0.73014,,,3.87581,2.43637,2.5968,206.42999267578125,5.2417,0.207235,1.16035,5.2417,-0.207235,3.45286,735.2,4.455757575757576,710,4.303030303030303,,,,,,,,,,,,,,,,,,,"MacKenzie Gore","22201",669022
"Erick Fedde","STL",9.60818,10.4717,10.8665,4.08494,28.994,28.994,0,0,0,168.087,707.569,161.902,82.9258,76.2918,21.9664,51.3726,0.935075,5.16084,146.732,7.85659,2.75068,2.85623,1.17616,0.207375,0.0726044,0.1347707435488701,0.248684,1.26884,0.290121,0.714156,,,4.12848,2.43629,2.14236,330.260009765625,4.2435,0.985539,1.03076,4.2435,-0.985539,3.62565,677.3999999999999,4.032142857142857,680,4.0476190476190474,,,,,,,,,,,,,,,,,,,"Erick Fedde","17425",607200
"Nathan Eovaldi","TEX",10.356,8.06526,12.4844,3.89497,26.1906,26.1906,0,0,0,158.928,655.73,145.526,74.7607,68.7798,21.0151,42.282,0.816607,6.1702,153.011,8.66494,2.39441,3.61882,1.19008,0.233344,0.0644808,0.16886365413665771,0.239636,1.18172,0.287386,0.713741,,,3.87454,2.43236,2.31747,202.02000427246094,2.5801,0.0471,0.762707,2.5801,-0.0470763,3.98306,700.7000000000002,4.406918238993712,684,4.30188679245283,,,,,,,,,,,,,,,,,,,"Nathan Eovaldi","9132",543135
"Mitch Keller","PIT",10.3437,10.729,12.7891,4.2421,29.7049,29.7049,0,0,0,178.434,759.278,175.172,91.4174,84.104,21.8325,53.8613,1.11318,11.0008,163.92,8.26792,2.71669,3.04338,1.1012,0.215889,0.0709375,0.1449519842863083,0.252258,1.28357,0.301456,0.693391,,,4.01031,2.41338,2.25218,297.92999267578125,2.32301,-0.569344,1.46579,2.32301,0.569344,3.04562,724.5999999999999,4.070786516853932,737,4.140449438202247,,,,,,,,,,,,,,,,,,,"Mitch Keller","17594",656605
