Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Cole Ragans","KCR",13,9,18,3.48558,31,31,0,0,,178,744,152,75,69,18,66,,8,197,10.0007,3.34011,2.99414,0.921378,0.265559,0.088693,0.17686587572097778,0.226643,1.22522,0.294229,0.741494,,,3.52271,3.52625,3.94612,47.290000915527344,,,,,,,872.5999999999999,4.902247191011235,828,4.651685393258427,,,,,,,,,,,,,,,,,,,"Cole Ragans","21846",666142
"Tyler Glasnow","LAD",11,6,16,2.93563,24,24,0,0,,142,569,108,50,46,15,43,,6,172,10.9016,2.74292,3.97445,0.944858,0.301745,0.0759212,0.22582398355007172,0.206929,1.06383,0.2781,0.77174,,,3.14683,3.49076,3.99893,92.86000061035156,,,,,,,782.5,5.51056338028169,712,5.014084507042254,,,,,,,,,,,,,,,,,,,"Tyler Glasnow","14374",607192
"Aaron Nola","PHI",12,10,17,3.72096,31,31,0,0,,187,770,170,84,77,25,44,,7,186,8.95368,2.13968,4.18459,1.19126,0.241332,0.0576716,0.18366055563092232,0.237329,1.1502,0.287066,0.724054,,,3.73044,3.45354,3.43904,88.91000366210938,,,,,,,853.3,4.563101604278074,829,4.433155080213904,,,,,,,,,,,,,,,,,,,"Aaron Nola","16149",605400
"Sandy Alcantara","MIA",12,9,17,3.71608,29,29,0,0,,191,790,184,86,79,20,43,,8,165,7.76746,2.02308,3.83943,0.965366,0.208626,0.0543377,0.154287938028574,0.248374,1.18661,0.294456,0.70977,,,3.62794,3.45338,3.61,152,,,,,,,866.0000000000001,4.534031413612566,872,4.56544502617801,,,,,,,,,,,,,,,,,,,"Sandy Alcantara","18684",645261
"Corbin Burnes","ARI",13,9,19,3.41666,31,31,0,0,,187,769,163,77,71,19,54,,8,187,9.00177,2.6171,3.4396,0.918926,0.242942,0.0706308,0.17231103032827377,0.231157,1.16563,0.288086,0.734334,,,3.49064,3.41047,4.2443,36.5,,,,,,,914.3,4.889304812834224,876,4.684491978609626,,,,,,,,,,,,,,,,,,,"Corbin Burnes","19361",669203
"Max Fried","NYY",12,9,17,3.41245,29,29,0,0,,175,726,154,72,66,17,52,,7,164,8.43557,2.66761,3.16222,0.870998,0.225883,0.0714318,0.15445143729448318,0.23164,1.17918,0.283048,0.733026,,,3.56538,3.40396,3.62964,96.22000122070312,,,,,,,836.5000000000001,4.78,805,4.6,,,,,,,,,,,,,,,,,,,"Max Fried","13743",608331
"Cristopher Sánchez","PHI",12,9,17,3.64426,29,29,0,0,,172,718,163,76,70,16,48,,7,152,7.9533,2.49481,3.18794,0.838784,0.211642,0.0663885,0.14525387436151505,0.246084,1.22625,0.2972,0.71547,,,3.56713,3.39289,3.29532,164.72000122070312,,,,,,,791.2,4.6000000000000005,791,4.598837209302325,,,,,,,,,,,,,,,,,,,"Cristopher Sanchez","20778",650911
"Yoshinobu Yamamoto","LAD",12,8,16,3.41174,28,28,0,0,,160,641,134,66,61,17,46,,7,167,9.39343,2.57893,3.64237,0.977521,0.260928,0.071637,0.18929143995046616,0.226943,1.12008,0.287603,0.729365,,,3.47237,3.29306,3.3823,60.2400016784668,,,,,,,801.5000000000001,5.009375,754,4.7125,,,,,,,,,,,,,,,,,,,"Yoshinobu Yamamoto","33825",808967
"Sonny Gray","STL",13,9,18,3.61592,31,31,0,0,,180,739,161,79,72,20,51,,7,181,9.08682,2.57543,3.52827,0.99017,0.245626,0.0696167,0.17600972205400467,0.237162,1.18332,0.295557,0.723314,,,3.56015,3.26597,3.27634,114.16000366210938,,,,,,,855.4,4.752222222222222,828,4.6,,,,,,,,,,,,,,,,,,,"Sonny Gray","12768",543243
"Blake Snell","LAD",13,8,18,3.27462,29,29,0,0,,161,670,120,64,59,18,71,,8,206,11.5256,3.99138,2.88762,1.01657,0.307656,0.106543,0.2011130452156067,0.202645,1.1876,0.277016,0.767584,,,3.5451,3.22774,3.67741,42.97999954223633,,,,,,,833,5.173913043478261,746,4.633540372670807,,,,,,,,,,,,,,,,,,,"Blake Snell","13543",605483
"Jacob deGrom","TEX",12,7,16,3.00669,26,26,0,0,,132,516,99,48,44,16,33,,5,160,10.9667,2.23894,4.89816,1.0964,0.310511,0.0633935,0.24711789190769196,0.207423,1.00311,0.27544,0.766586,,,3.17564,3.21381,3.45354,47.43000030517578,,,,,,,728.6000000000003,5.519696969696971,658,4.984848484848484,,,,,,,,,,,,,,,,,,,"Jacob deGrom","10954",594798
"Spencer Strider","ATL",11,6,15,2.9594,23,23,0,0,,129,523,98,46,42,14,40,,5,172,12.036,2.78938,4.31493,1.01132,0.328806,0.076202,0.25260402262210846,0.205339,1.07286,0.287127,0.779552,,,3.00799,3.20537,3.68561,110.56999969482422,,,,,,,736.5999999999999,5.710077519379844,672,5.209302325581396,,,,,,,,,,,,,,,,,,,"Spencer Strider","27498",675911
"Hunter Greene","CIN",12,9,17,3.60977,29,29,0,0,,170,706,135,74,68,24,63,,8,202,10.6803,3.32383,3.21323,1.27568,0.285686,0.0889091,0.19677667319774628,0.212046,1.16237,0.270077,0.751402,,,3.87716,3.13605,3.74572,94.33999633789062,,,,,,,802.8,4.72235294117647,729,4.288235294117647,,,,,,,,,,,,,,,,,,,"Hunter Greene","22182",668881
"George Kirby","SEA",12,8,17,3.27746,28,28,0,0,,159,648,143,63,58,19,25,,6,154,8.70877,1.40929,6.17956,1.0817,0.237596,0.0384487,0.1991475597023964,0.232338,1.05787,0.279826,0.742044,,,3.37396,3.13488,3.12508,60.84000015258789,,,,,,,786.1000000000001,4.944025157232705,763,4.79874213836478,,,,,,,,,,,,,,,,,,,"George Kirby","25436",669923
"Hunter Brown","HOU",12,9,17,3.55759,29,29,0,0,,167,705,149,72,66,17,59,,7,177,9.56973,3.16102,3.02742,0.913103,0.251795,0.0831714,0.16862372308969498,0.23309,1.24332,0.296955,0.736941,,,3.54577,3.084,3.05179,95.58999633789062,,,,,,,795.3000000000001,4.7622754491017965,770,4.610778443113772,,,,,,,,,,,,,,,,,,,"Hunter Brown","25880",686613
"Roki Sasaki","LAD",11,7,14,3.5,24,24,0,0,,135,549,112,57,53,17,39,,8,169,11.2647,2.61765,4.30337,1.14706,0.308126,0.071601,0.2365245595574379,0.222907,1.11765,0.30014,0.741127,,,3.3789,3.06663,2.70281,97.79000091552734,,,,,,,695.7,5.153333333333333,651,4.822222222222222,,,,,,,,,,,,,,,,,,,"Roki Sasaki","sa3025686",808963
"Brandon Woodruff","MIL",11,7,16,3.31704,26,26,0,0,,153,629,127,61,56,20,40,,6,173,10.2362,2.38366,4.29434,1.19599,0.275778,0.064219,0.21155916154384613,0.21722,1.09431,0.27335,0.761629,,,3.53631,3.02454,3.57313,248,,,,,,,764,4.993464052287582,713,4.660130718954249,,,,,,,,,,,,,,,,,,,"Brandon Woodruff","16162",605540
"Justin Steele","CHC",12,9,17,3.55773,29,29,0,0,,167,690,151,72,66,18,45,,7,162,8.72196,2.44513,3.56707,0.961466,0.234507,0.0657421,0.16876482963562012,0.237547,1.17905,0.291763,0.725888,,,3.55542,3.00722,3.09327,118.0999984741211,,,,,,,789.7999999999998,4.729341317365268,769,4.604790419161676,,,,,,,,,,,,,,,,,,,"Justin Steele","17312",657006
"Yusei Kikuchi","LAA",12,10,17,3.80925,31,31,0,0,,168,706,148,78,71,23,55,,7,188,10.0942,2.96566,3.4037,1.21579,0.266592,0.0783242,0.18826764076948166,0.230583,1.21357,0.290598,0.733362,,,3.79881,2.954,2.73003,165.10000610351562,,,,,,,765.5000000000002,4.55654761904762,731,4.351190476190476,,,,,,,,,,,,,,,,,,,"Yusei Kikuchi","20633",579328
"Tanner Houck","BOS",8,7,16,3.93392,41,29,0,1,,180,764,178,86,79,17,57,,8,161,8.03073,2.83686,2.83085,0.865809,0.210093,0.0742153,0.13587736338377,0.254547,1.30503,0.30814,0.707156,,,3.70841,2.94363,2.88954,221.92999267578125,,,,,,,791.1000000000001,4.3950000000000005,810,4.5,,,,,,,,,,,,,,,,,,,"Tanner Houck","19879",656557
"Kevin Gausman","TOR",12,11,17,4.00601,32,32,0,0,,194,816,184,95,87,25,58,,8,190,8.81493,2.67883,3.29059,1.15732,0.233315,0.0709036,0.16241120547056198,0.244868,1.2423,0.296774,0.711814,,,3.89966,2.91371,2.2656,169.83999633789062,,,,,,,831.7000000000002,4.287113402061856,827,4.262886597938144,,,,,,,,,,,,,,,,,,,"Kevin Gausman","14107",592332
"Zac Gallen","ARI",12,9,16,3.72119,29,29,0,0,,171,713,158,77,71,19,50,,7,170,8.95893,2.6252,3.41266,0.999838,0.23868,0.0699395,0.16874052584171295,0.241502,1.21829,0.298689,0.721421,,,3.62107,2.87252,3.16435,120.9800033569336,,,,,,,789.9000000000001,4.6192982456140355,777,4.543859649122807,,,,,,,,,,,,,,,,,,,"Zac Gallen","19291",668678
"Seth Lugo","KCR",11,11,16,4.14003,31,31,0,0,,187,788,187,94,86,23,51,,8,162,7.8104,2.44028,3.20062,1.08613,0.205479,0.0641999,0.1412794440984726,0.256621,1.27465,0.302135,0.698407,,,3.93851,2.81334,2.56418,185.02000427246094,,,,,,,761.7,4.0732620320855615,783,4.18716577540107,,,,,,,,,,,,,,,,,,,"Seth Lugo","12447",607625
"Jack Flaherty","DET",11,9,16,3.67794,29,29,0,0,,165,694,148,74,67,19,54,,7,179,9.74234,2.93386,3.32066,1.06035,0.257286,0.0774803,0.17980539798736572,0.233628,1.22261,0.295278,0.733941,,,3.64152,2.80241,2.64396,140.83999633789062,,,,,,,777.5,4.712121212121212,753,4.5636363636363635,,,,,,,,,,,,,,,,,,,"Jack Flaherty","17479",656427
"Luis Castillo","SEA",13,9,18,3.43196,31,31,0,0,,180,744,151,75,69,22,54,,8,188,9.42616,2.70474,3.48505,1.11126,0.253098,0.072624,0.18047429621219635,0.221023,1.13942,0.272575,0.747939,,,3.70482,2.7946,3.10037,98.77999877929688,,,,,,,858.8000000000001,4.771111111111112,804,4.466666666666667,,,,,,,,,,,,,,,,,,,"Luis Castillo","15689",622491
"Mitch Keller","PIT",12,10,16,4.01613,31,31,0,0,,179,765,177,87,80,21,53,,8,167,8.40671,2.65982,3.16063,1.07554,0.218356,0.0690862,0.1492699682712555,0.250823,1.28358,0.300988,0.71326,,,3.86755,2.79142,2.73335,297.92999267578125,,,,,,,757.1000000000001,4.229608938547487,773,4.318435754189944,,,,,,,,,,,,,,,,,,,"Mitch Keller","17594",656605
"Michael King","SDP",12,10,17,3.77296,31,31,0,0,,177,743,156,81,74,22,62,,8,185,9.44189,3.13304,3.01365,1.11762,0.249652,0.0828404,0.16681146621704102,0.230952,1.22803,0.286625,0.730574,,,3.85947,2.7707,2.73096,63.84000015258789,,,,,,,793.5999999999998,4.483615819209039,759,4.288135593220339,,,,,,,,,,,,,,,,,,,"Michael King","19853",650633
"Tanner Bibee","CLE",12,9,16,3.64247,29,29,0,0,,168,700,149,74,68,21,48,,7,171,9.15505,2.58053,3.54774,1.13975,0.244076,0.0687976,0.17527860403060913,0.231065,1.1738,0.282144,0.734325,,,3.76414,2.72404,2.84273,90.63999938964844,,,,,,,774.5000000000001,4.610119047619048,744,4.428571428571429,,,,,,,,,,,,,,,,,,,"Tanner Bibee","30134",676440
"Nathan Eovaldi","TEX",11,9,16,3.8348,29,29,0,0,,173,719,158,80,74,21,51,,7,164,8.54251,2.65295,3.22,1.11218,0.228331,0.0709103,0.15742095559835434,0.238632,1.20638,0.286829,0.717068,,,3.88513,2.70847,2.65208,202.02000427246094,,,,,,,765.1000000000001,4.422543352601157,746,4.312138728323699,,,,,,,,,,,,,,,,,,,"Nathan Eovaldi","9132",543135
"Freddy Peralta","MIL",13,9,18,3.56286,31,31,0,0,,170,707,138,73,67,23,60,,7,191,10.1009,3.19407,3.16239,1.21498,0.269547,0.0852351,0.184311643242836,0.215258,1.16529,0.269358,0.750708,,,3.87378,2.69488,3.39387,100.02999877929688,,,,,,,797.3,4.6899999999999995,732,4.305882352941176,,,,,,,,,,,,,,,,,,,"Freddy Peralta","18679",642547
"Shohei Ohtani","LAD",9,6,13,3.19682,21,21,0,0,,123,504,96,48,44,15,41,,5,150,10.9368,2.99184,3.65554,1.06273,0.297156,0.0812891,0.21586649864912033,0.209861,1.1119,0.277784,0.764792,,,3.39674,2.67553,2.91367,1.5299999713897705,,,,,,,638.1,5.187804878048781,582,4.7317073170731705,,,,,,,,,,,,,,,,,,,"Shohei Ohtani","19755",660271
"Zach Eflin","BAL",11,10,16,3.88941,29,29,0,0,,175,723,171,83,76,23,33,,7,148,7.63676,1.67828,4.55036,1.16578,0.205346,0.0451275,0.16021883115172386,0.250295,1.16448,0.289646,0.70435,,,3.82764,2.67393,2.25859,193.86000061035156,,,,,,,743.4999999999999,4.248571428571428,752,4.297142857142857,,,,,,,,,,,,,,,,,,,"Zach Eflin","13774",621107
"Shane McClanahan","TBR",8,6,15,3.61748,34,26,0,1,,159,644,139,70,64,18,45,,7,163,9.23596,2.57482,3.58703,1.03186,0.252583,0.0704155,0.1821673959493637,0.234224,1.16109,0.293019,0.721666,,,3.5859,2.62714,2.4734,120.29000091552734,,,,,,,767.8000000000001,4.828930817610063,735,4.622641509433962,,,,,,,,,,,,,,,,,,,"Shane McClanahan","21483",663556
"Spencer Schwellenbach","ATL",12,9,16,3.70362,29,29,0,0,,166,687,150,75,68,20,45,,7,158,8.58018,2.45936,3.48879,1.08062,0.230312,0.066015,0.16429724544286728,0.237138,1.1803,0.286013,0.722026,,,3.76409,2.58398,2.9871,83.27999877929688,,,,,,,752.4000000000001,4.532530120481928,730,4.397590361445783,,,,,,,,,,,,,,,,,,,"Spencer Schwellenbach","31846",680885
"Brady Singer","CIN",10,10,15,4.23738,29,29,0,0,,168,721,168,86,79,23,49,,7,156,8.37722,2.64979,3.16147,1.23268,0.216798,0.068575,0.14822274446487427,0.252484,1.29322,0.298406,0.70722,,,4.09799,2.57449,2.396,336.9700012207031,,,,,,,667.5000000000002,3.973214285714287,685,4.0773809523809526,,,,,,,,,,,,,,,,,,,"Brady Singer","25377",663903
"Brayan Bello","BOS",10,10,14,4.11322,28,28,0,0,,155,668,157,77,71,15,55,,7,145,8.42464,3.17523,2.65324,0.894269,0.217041,0.0818021,0.1352386251091957,0.258342,1.36419,0.316733,0.706091,,,3.78002,2.57003,2.32933,359.54998779296875,,,,,,,658.3,4.247096774193548,684,4.412903225806452,,,,,,,,,,,,,,,,,,,"Brayan Bello","23920",678394
"Joe Ryan","MIN",11,8,16,3.60516,28,28,0,0,,155,632,131,68,62,23,37,,6,167,9.66213,2.13702,4.52132,1.35953,0.263801,0.058346,0.2054550237953663,0.222949,1.08302,0.270445,0.740654,,,3.81391,2.56933,2.74747,92.91000366210938,,,,,,,728.4999999999999,4.699999999999999,681,4.393548387096774,,,,,,,,,,,,,,,,,,,"Joe Ryan","21390",657746
"Grayson Rodriguez","BAL",10,7,14,3.39661,24,24,0,0,,136,570,116,56,51,15,45,,6,151,9.99042,2.98499,3.34689,0.992211,0.265262,0.0792565,0.1860058456659317,0.223906,1.18465,0.286853,0.749724,,,3.50505,2.5593,2.69052,133.63999938964844,,,,,,,669.3000000000001,4.921323529411765,634,4.661764705882353,,,,,,,,,,,,,,,,,,,"Grayson Rodriguez","24492",680570
"Shota Imanaga","CHC",11,9,16,3.81037,29,29,0,0,,173,711,158,80,73,25,38,,7,167,8.68357,1.96699,4.41466,1.3096,0.234728,0.0531702,0.18155785650014877,0.236714,1.13055,0.279496,0.720875,,,3.90165,2.53426,2.61045,76.97000122070312,,,,,,,760.9000000000001,4.398265895953758,739,4.271676300578035,,,,,,,,,,,,,,,,,,,"Shota Imanaga","33829",684007
"Jared Jones","PIT",8,7,16,3.67958,36,28,0,1,,157,656,137,70,64,17,55,,7,158,9.08961,3.17288,2.86478,1.0029,0.241116,0.0841655,0.15695026516914368,0.231654,1.23096,0.287201,0.72972,,,3.78546,2.52121,2.94988,138.7100067138672,,,,,,,730.5,4.6528662420382165,698,4.445859872611465,,,,,,,,,,,,,,,,,,,"Jared Jones","27863",683003
"Clay Holmes","NYM",8,5,14,3.48421,49,23,0,1,,160,696,149,68,62,12,63,,7,156,8.75452,3.52914,2.48064,0.656425,0.224054,0.0903214,0.13373305648565292,0.238559,1.32314,0.300344,0.737333,,,3.48569,2.51845,2.50434,242.8800048828125,,,,,,,755.0000000000001,4.718750000000001,750,4.6875,,,,,,,,,,,,,,,,,,,"Clay Holmes","13649",605280
"Ranger Suárez","PHI",7,6,15,3.96079,40,28,0,1,,163,685,156,79,72,18,51,,7,146,8.0394,2.79381,2.87757,0.983979,0.213049,0.0740378,0.13901128619909286,0.248824,1.26578,0.298223,0.705579,,,3.86108,2.51642,2.23648,264.5,,,,,,,701.1999999999999,4.301840490797545,703,4.3128834355828225,,,,,,,,,,,,,,,,,,,"Ranger Suarez","17277",624133
"Bryce Miller","SEA",12,9,18,3.49539,31,31,0,0,,171,702,146,72,66,22,46,,7,167,8.7805,2.42114,3.6266,1.14427,0.237348,0.0654465,0.17190159112215042,0.224383,1.12181,0.268973,0.739149,,,3.79769,2.51098,2.85919,78.70999908447266,,,,,,,790.2000000000002,4.621052631578948,744,4.350877192982456,,,,,,,,,,,,,,,,,,,"Bryce Miller","29837",682243
"Nick Lodolo","CIN",9,8,13,3.8219,24,24,0,0,,134,573,123,62,57,17,44,,6,144,9.72614,2.98899,3.25399,1.17487,0.252032,0.0774533,0.1745786964893341,0.234513,1.2494,0.291362,0.736502,,,3.83141,2.47681,2.56915,243.57000732421875,,,,,,,600.6999999999998,4.482835820895521,587,4.380597014925373,,,,,,,,,,,,,,,,,,,"Nick Lodolo","26378",666157
"Carlos Rodón","NYY",11,10,17,3.86313,31,31,0,0,,170,709,142,80,73,26,59,,7,189,10.0025,3.11991,3.20603,1.36652,0.266174,0.0830228,0.18315104395151138,0.221137,1.18363,0.271703,0.736113,,,4.08926,2.47436,2.43367,135.69000244140625,,,,,,,749,4.405882352941177,692,4.070588235294117,,,,,,,,,,,,,,,,,,,"Carlos Rodon","16137",607074
"MacKenzie Gore","WSN",11,10,16,4.09244,31,31,0,0,,166,706,154,82,75,20,63,,8,171,9.29394,3.40143,2.73236,1.10381,0.242552,0.08877,0.15378166735172272,0.242644,1.30822,0.30151,0.714089,,,3.96611,2.47409,2.19178,206.42999267578125,,,,,,,711.0000000000001,4.283132530120483,699,4.210843373493976,,,,,,,,,,,,,,,,,,,"MacKenzie Gore","22201",669022
"Taj Bradley","TBR",11,9,16,3.68008,29,29,0,0,,160,674,140,71,65,20,53,,7,169,9.53537,2.99473,3.18405,1.14017,0.25143,0.0789655,0.17246456444263458,0.228087,1.20799,0.282351,0.738758,,,3.82392,2.39056,2.50638,197,,,,,,,732,4.575,698,4.3625,,,,,,,,,,,,,,,,,,,"Taj Bradley","22543",671737
"Kodai Senga","NYM",8,6,16,3.43467,34,26,0,1,,160,673,127,66,61,18,68,,7,177,10.012,3.8556,2.59676,0.992352,0.263692,0.101547,0.16214511543512344,0.213204,1.22651,0.27288,0.755203,,,3.80101,2.37513,3.00896,157.57000732421875,,,,,,,765.3999999999999,4.7837499999999995,699,4.36875,,,,,,,,,,,,,,,,,,,"Kodai Senga","31838",673540
"Bailey Ober","MIN",11,10,15,3.98282,29,29,0,0,,168,692,152,81,74,26,42,,7,167,8.93322,2.22715,4.01105,1.39603,0.240931,0.0600669,0.18086446821689606,0.236164,1.15246,0.27935,0.715402,,,4.06081,2.33099,2.19799,80.86000061035156,,,,,,,715.2,4.257142857142857,689,4.101190476190476,,,,,,,,,,,,,,,,,,,"Bailey Ober","21224",641927
"Jesús Luzardo","PHI",6,5,14,3.89552,40,26,0,1,,157,660,141,74,68,22,50,,7,163,9.37589,2.85571,3.28321,1.24321,0.247145,0.0752756,0.1718698963522911,0.233822,1.2186,0.285323,0.727508,,,3.96036,2.32958,2.34604,246.0500030517578,,,,,,,683.5999999999998,4.354140127388534,658,4.191082802547771,,,,,,,,,,,,,,,,,,,"Jesus Luzardo","19959",666200
"Clarke Schmidt","NYY",6,5,15,3.6775,32,26,0,1,,145,615,128,65,59,19,47,,6,150,9.28182,2.93746,3.15981,1.15224,0.243644,0.0771069,0.16653666645288467,0.228086,1.20744,0.278541,0.74027,,,3.87842,2.28495,2.3406,233.91000366210938,,,,,,,651.5,4.493103448275862,623,4.296551724137931,,,,,,,,,,,,,,,,,,,"Clarke Schmidt","19899",657376
"Nick Pivetta","SDP",11,9,15,3.74726,28,28,0,0,,151,628,126,69,63,22,51,,7,170,10.0736,3.026,3.32902,1.30199,0.270174,0.0811572,0.1890164017677307,0.220454,1.16586,0.27406,0.738172,,,3.94716,2.261,2.33667,179.86000061035156,,,,,,,685.2,4.537748344370861,635,4.2052980132450335,,,,,,,,,,,,,,,,,,,"Nick Pivetta","15454",601713
"Drew Rasmussen","TBR",4,3,12,3.16565,43,19,0,1,,127,522,109,49,45,12,34,,5,131,9.2637,2.3743,3.90165,0.864908,0.251294,0.0644071,0.18688688427209854,0.226243,1.12164,0.285696,0.747104,,,3.27032,2.25346,2.34618,241.77999877929688,,,,,,,657.8000000000002,5.17952755905512,628,4.94488188976378,,,,,,,,,,,,,,,,,,,"Drew Rasmussen","25385",656876
"Reynaldo López","ATL",11,10,16,3.99533,31,31,0,0,,172,712,153,83,76,22,60,,8,174,9.11102,3.16329,2.88024,1.14435,0.244259,0.0848053,0.15945415198802948,0.23683,1.2394,0.291517,0.710896,,,3.98068,2.25195,2.53564,165.91000366210938,,,,,,,748.3999999999999,4.351162790697674,718,4.174418604651163,,,,,,,,,,,,,,,,,,,"Reynaldo Lopez","16400",625643
"Bryan Woo","SEA",11,7,15,3.28556,26,26,0,0,,134,545,111,53,49,17,33,,5,132,8.90251,2.20411,4.03906,1.11628,0.242319,0.0599939,0.1823251210153103,0.219135,1.07703,0.263808,0.750847,,,3.65475,2.18873,2.63712,134.1699981689453,,,,,,,643.8999999999999,4.805223880597014,599,4.470149253731344,,,,,,,,,,,,,,,,,,,"Bryan Woo","30279",693433
"Kumar Rocker","TEX",6,5,13,3.44713,29,23,0,1,,113,473,98,47,43,13,36,,5,125,9.95067,2.88397,3.45034,1.00939,0.265262,0.0768799,0.18838215619325638,0.226382,1.18174,0.289598,0.744987,,,3.50353,2.16221,2.11264,299.1199951171875,,,,,,,552.5,4.889380530973451,527,4.663716814159292,,,,,,,,,,,,,,,,,,,"Kumar Rocker","31843",677958
"Yu Darvish","SDP",11,10,15,3.97205,29,29,0,0,,165,688,150,79,73,23,48,,7,155,8.45638,2.63012,3.2152,1.27057,0.225284,0.0700683,0.15521546453237534,0.236414,1.19922,0.277905,0.716053,,,4.1255,2.15672,2.17123,231.74000549316406,,,,,,,693.0999999999999,4.20060606060606,671,4.066666666666666,,,,,,,,,,,,,,,,,,,"Yu Darvish","13074",506433
