Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"José Ramírez","CLE",156,672,598,165,94,38,3,30,99,100,64,16,81,4,6,1,,29,6,0.275225,0.0952116,0.120989,0.786946,0.345718,0.500334,0.354455,0.846052,0.225109,5.74301,0.272564,0.808473,2.18938,102.556,23.9472,134.365,2.99785,1.77622,29.421131372451782,3.5762224197387695,5.72147,4.96999979019165,,,,,,,977.6,6.266666666,977.6,6.266666666,,,,,,,,,,,,,,,,,,,"Jose Ramirez","13510",608070
"Cal Raleigh","SEA",146,584,517,118,63,23,1,30,71,85,58,2,159,4,4,0,,3,1,0.227199,0.0987994,0.272851,0.3621,0.307555,0.451546,0.326208,0.759101,0.224347,3.12366,0.262748,-0.827509,-0.727132,75.8233,7.5315,119.631,-1.55464,5.58567,11.55885910987854,12.935672283172607,5.28337,85.93000030517578,,,,,,,687.1,4.706164383,687.1,4.706164383,,,,,,,,,,,,,,,,,,,"Cal Raleigh","21534",663728
"Patrick Bailey","SFG",128,506,456,108,73,22,1,12,53,52,42,0,121,3,4,1,,4,1,0.237485,0.0831535,0.23909,0.347792,0.303202,0.370262,0.296208,0.673464,0.132777,3.69155,0.294354,-0.0593358,-0.417827,53.4589,-5.68522,91.0021,-0.477163,9.76145,-5.917308032512665,19.63645362854004,5.09639,305.8399963378906,,,,,,,470.9,3.67890625,470.9,3.67890625,,,,,,,,,,,,,,,,,,,"Patrick Bailey","27478",672275
"Jackson Merrill","SDP",154,665,616,173,111,31,5,25,85,94,39,2,110,3,5,3,,15,4,0.280653,0.0586167,0.165539,0.354096,0.323588,0.470153,0.33963,0.793741,0.1895,5.58175,0.30459,0.135722,0.155701,93.5533,15.7629,121.937,0.291423,5.80709,17.736283719539642,8.182085514068604,4.96389,26.360000610351562,,,,,,,849.5,5.516233766,849.5,5.516233766,,,,,,,,,,,,,,,,,,,"Jackson Merrill","29490",701538
"Michael Harris II","ATL",143,616,571,166,108,31,4,23,85,85,34,2,118,6,4,1,,18,5,0.291464,0.0557357,0.192351,0.28976,0.336507,0.483483,0.351202,0.81999,0.192018,5.68003,0.330299,0.688156,0.290998,92.3974,20.3389,124.857,0.979153,5.87646,19.288960099220276,8.076464891433716,4.94482,40.380001068115234,,,,,,,827.7,5.788111888,827.7,5.788111888,,,,,,,,,,,,,,,,,,,"Michael Harris II","25931",671739
"Ronald Acuña Jr.","ATL",128,553,474,139,86,26,2,26,101,73,66,2,101,8,3,1,,39,9,0.293377,0.119021,0.181914,0.654271,0.386778,0.518895,0.389019,0.905673,0.225518,6.85638,0.323276,1.00634,3.00769,99.7797,35.0908,150.31,4.01403,-1.50484,37.283326148986816,-7.829835414886475,4.9438,35.279998779296875,,,,,,,906.5,7.08203125,906.5,7.08203125,,,,,,,,,,,,,,,,,,,"Ronald Acuna Jr.","18401",660670
"Elly De La Cruz","CIN",154,665,595,154,89,32,8,26,99,88,62,2,195,5,3,1,,54,14,0.258762,0.0927838,0.293699,0.315914,0.331757,0.46775,0.343695,0.799507,0.208988,8.20916,0.340621,0.520133,3.93377,95.7295,17.9391,114.523,4.4539,2.54394,16.00249195098877,9.668939113616943,4.93839,4.590000152587891,,,,,,,914.6,5.938961038,914.6,5.938961038,,,,,,,,,,,,,,,,,,,"Elly De La Cruz","26668",682829
"Corey Seager","TEX",126,546,481,136,81,26,1,28,79,80,55,9,93,5,4,1,,2,1,0.28289,0.101525,0.169947,0.59739,0.360318,0.51361,0.369675,0.873928,0.23072,2.55257,0.297441,-0.956254,-1.04935,90.0159,26.1459,143.845,-2.00561,-0.447417,25.386196613311768,3.4025826454162598,4.85302,47.40999984741211,,,,,,,805.9,6.396031746,805.9,6.396031746,,,,,,,,,,,,,,,,,,,"Corey Seager","13624",608369
"Vladimir Guerrero Jr.","TOR",157,679,597,176,108,35,0,33,98,102,71,8,97,6,4,1,,5,2,0.29477,0.105283,0.14218,0.740495,0.374134,0.518535,0.379879,0.892668,0.223764,2.73084,0.30399,-1.53539,-1.22799,117.519,38.0911,152.353,-2.76338,-2.14833,37.91094779968262,-13.82332992553711,4.82539,13.09000015258789,,,,,,,1035.2,6.593630573,1035.2,6.593630573,,,,,,,,,,,,,,,,,,,"Vladimir Guerrero Jr.","19611",665489
"William Contreras","MIL",156,626,551,150,95,31,1,23,83,83,68,3,132,4,3,0,,7,2,0.272417,0.108524,0.210963,0.514421,0.354479,0.458124,0.351561,0.812603,0.185707,3.77897,0.318483,-0.634454,-0.568581,94.1381,20.8631,125.919,-1.20303,-1.55351,18.211533069610596,4.446488261222839,4.81781,24.43000030517578,,,,,,,824.5,5.28525641,824.5,5.28525641,,,,,,,,,,,,,,,,,,,"William Contreras","20503",661388
"Kyle Tucker","CHC",154,665,575,156,92,31,2,30,93,98,82,6,103,2,5,0,,21,4,0.270391,0.123577,0.154218,0.801314,0.361124,0.489474,0.363883,0.850598,0.219084,4.90084,0.279824,0.671867,1.49488,106.535,28.7442,137.131,2.16675,0.224443,31.693389654159546,-8.100556954741478,4.72372,8.739999771118164,,,,,,,962.6,6.25064935,962.6,6.25064935,,,,,,,,,,,,,,,,,,,"Kyle Tucker","18345",663656
"Adley Rutschman","BAL",146,586,511,134,87,28,1,18,74,68,66,3,92,4,4,1,,2,0,0.261231,0.112718,0.156915,0.718335,0.347133,0.425508,0.336488,0.772641,0.164278,2.9917,0.284686,0.341601,-0.924825,80.9851,12.4126,123.107,-0.583224,2.20569,14.91557389497757,8.355689525604248,4.62482,63.43000030517578,,,,,,,709.3,4.858219178,709.3,4.858219178,,,,,,,,,,,,,,,,,,,"Adley Rutschman","26288",668939
"Bryce Harper","PHI",154,665,568,160,90,39,0,31,98,96,87,11,145,4,5,1,,10,3,0.282449,0.130853,0.217671,0.60115,0.378969,0.515229,0.379355,0.894198,0.23278,3.68825,0.326385,-1.15681,-0.708497,114.815,37.0249,144.409,-1.86531,1.22628,33.44895541667938,-10.848717212677002,4.6212,22.760000228881836,,,,,,,1016.1,6.598051948,1016.1,6.598051948,,,,,,,,,,,,,,,,,,,"Bryce Harper","11579",547180
"Austin Riley","ATL",157,679,607,165,97,33,2,33,96,98,56,1,165,10,6,1,,2,0,0.271295,0.0823407,0.243103,0.338707,0.339622,0.493533,0.357,0.833155,0.222237,3.18359,0.31836,0.0524855,-1.08227,105.016,25.5876,128.759,-1.02979,-2.6927,22.32126021385193,-0.2676987648010254,4.61289,29.829999923706055,,,,,,,936.1,5.962420382,936.1,5.962420382,,,,,,,,,,,,,,,,,,,"Austin Riley","18360",663586
"Trea Turner","PHI",156,672,620,175,117,33,2,23,97,81,41,1,129,6,4,1,,24,4,0.282811,0.060953,0.19184,0.317729,0.331272,0.455844,0.339682,0.787116,0.173033,5.8413,0.322499,1.04808,1.90191,94.5665,15.9573,117.706,2.94999,-2.1608,17.17859697341919,5.039194822311401,4.60578,24.399999618530273,,,,,,,858.7,5.504487179,858.7,5.504487179,,,,,,,,,,,,,,,,,,,"Trea Turner","16252",607208
"Riley Greene","DET",151,651,574,154,97,29,6,23,89,80,68,2,161,5,3,1,,6,2,0.268758,0.104462,0.247483,0.4221,0.349399,0.459418,0.349607,0.808817,0.190659,4.94729,0.333664,0.321954,-0.95483,96.8118,20.6591,130.902,-0.632876,6.09114,22.385787308216095,-0.5838618278503418,4.49293,110.26000213623047,,,,,,,847.7,5.613907284,847.7,5.613907284,,,,,,,,,,,,,,,,,,,"Riley Greene","25976",682985
"Ketel Marte","ARI",147,637,558,153,91,32,4,26,92,87,67,5,115,6,5,1,,7,2,0.27479,0.104765,0.180932,0.57903,0.354983,0.487392,0.360277,0.842375,0.212603,4.79368,0.301019,-0.160544,-0.460183,100.2,25.6852,130.523,-0.620727,-1.11262,22.629683077335358,-0.43762171268463135,4.48275,32.40999984741211,,,,,,,885.5,6.023809523,885.5,6.023809523,,,,,,,,,,,,,,,,,,,"Ketel Marte","13613",606466
"Matt Chapman","SFG",157,679,595,143,81,34,2,26,86,83,71,2,176,8,5,0,,10,3,0.241136,0.105114,0.258999,0.405846,0.328337,0.437339,0.33207,0.765675,0.196203,4.39336,0.295288,1.015,-0.365874,91.3918,11.9636,115.14,0.649124,4.52135,12.941891610622406,6.946352243423462,4.38926,128.3800048828125,,,,,,,807.8,5.145222929,807.8,5.145222929,,,,,,,,,,,,,,,,,,,"Matt Chapman","16505",656305
"Freddie Freeman","LAD",154,665,576,169,107,36,2,24,97,92,74,9,109,9,5,0,,11,2,0.292786,0.11085,0.163473,0.678096,0.379066,0.487591,0.370849,0.866657,0.194806,4.53915,0.322751,0.123832,-0.25841,110.263,32.4727,140.972,-0.134578,-0.0899565,32.44686996936798,-12.11495615541935,4.38694,26.43000030517578,,,,,,,976.1,6.338311688,976.1,6.338311688,,,,,,,,,,,,,,,,,,,"Freddie Freeman","5361",518692
"Marcus Semien","TEX",154,665,597,151,95,29,3,23,94,76,60,1,102,4,3,1,,10,2,0.252811,0.0895687,0.154055,0.581407,0.322871,0.429255,0.326559,0.752126,0.176444,5.09131,0.268786,0.510455,-0.113813,86.5577,8.7673,113.517,0.396642,7.10565,10.681442469358444,9.280651807785034,4.35111,104.12000274658203,,,,,,,771.4,5.009090909,771.4,5.009090909,,,,,,,,,,,,,,,,,,,"Marcus Semien","12533",543760
"Dansby Swanson","CHC",157,679,610,150,98,29,2,21,83,79,60,1,166,4,4,1,,15,4,0.245331,0.0889761,0.244074,0.364546,0.315553,0.401545,0.313146,0.717097,0.156214,4.85988,0.301533,1.16883,0.222457,81.0498,1.6217,102.981,1.39128,8.42978,3.811851739883423,15.704784870147705,4.35089,174.72000122070312,,,,,,,732.2,4.663694267,732.2,4.663694267,,,,,,,,,,,,,,,,,,,"Dansby Swanson","18314",621020
"Gabriel Moreno","ARI",128,507,449,128,91,25,1,11,58,59,49,1,83,4,4,1,,6,2,0.284008,0.0963871,0.163505,0.589505,0.35706,0.416129,0.338812,0.773189,0.132121,3.85091,0.325494,-0.789103,-0.637114,71.0481,11.6935,116.076,-1.42622,7.15387,8.3278089761734,16.128868579864502,4.26684,186.86000061035156,,,,,,,614.2,4.7984375,614.2,4.7984375,,,,,,,,,,,,,,,,,,,"Gabriel Moreno","22664",672515
"Corbin Carroll","ARI",156,672,583,152,91,26,11,24,108,84,70,1,130,11,5,3,,38,7,0.26013,0.104172,0.193379,0.538693,0.348074,0.463677,0.350928,0.811751,0.203547,8.30245,0.294889,1.94411,3.19956,100.649,22.0398,124.23,5.14367,0.394383,24.6148362159729,-6.305616796016693,4.20211,8.3100004196167,,,,,,,927.5,5.94551282,927.5,5.94551282,,,,,,,,,,,,,,,,,,,"Corbin Carroll","25878",682998
"Andrés Giménez","TOR",147,637,579,154,108,30,3,14,72,71,33,2,107,18,4,3,,27,5,0.265506,0.0513598,0.168017,0.305683,0.322865,0.397149,0.314551,0.720013,0.131642,6.02376,0.30273,0.0553442,2.12164,76.7568,2.24173,106.401,2.17698,10.0126,6.8421502113342285,12.337599992752075,4.17392,169,,,,,,,709.4,4.82585034,709.4,4.82585034,,,,,,,,,,,,,,,,,,,"Andres Gimenez","19950",665926
"Willy Adames","SFG",156,672,597,145,84,35,1,25,83,84,67,2,158,3,4,1,,14,4,0.243199,0.099412,0.235706,0.421763,0.320379,0.429066,0.324661,0.749445,0.185866,4.40269,0.288359,0.541324,-0.000440242,86.4419,7.83266,110.153,0.540884,1.58918,8.699268281459808,8.789180517196655,4.11734,95.5999984741211,,,,,,,782.6,5.016666666,782.6,5.016666666,,,,,,,,,,,,,,,,,,,"Willy Adames","15986",642715
"Carlos Correa","MIN",130,560,491,133,84,27,2,20,74,69,60,4,109,5,4,1,,1,0,0.270054,0.106385,0.193776,0.549011,0.351688,0.451485,0.347053,0.803173,0.181431,2.67151,0.307738,-0.356766,-1.10039,82.1274,16.6197,128.591,-1.45716,-0.184412,16.862425088882446,4.315588444471359,4.11519,242.02999877929688,,,,,,,728.4,5.603076923,728.4,5.603076923,,,,,,,,,,,,,,,,,,,"Carlos Correa","14162",621043
"Manny Machado","SDP",151,651,592,158,98,30,1,29,83,99,52,6,127,2,5,0,,8,2,0.266696,0.0795039,0.194473,0.408817,0.325129,0.467779,0.338342,0.792907,0.201083,3.56584,0.291732,-0.543753,-0.439663,90.909,14.7563,121.071,-0.983416,1.28398,15.419448435306549,2.4089772701263428,4.08023,38.220001220703125,,,,,,,829.7,5.494701986,829.7,5.494701986,,,,,,,,,,,,,,,,,,,"Manny Machado","11493",592518
"Steven Kwan","CLE",156,672,592,168,125,27,5,11,93,61,68,1,66,5,4,3,,18,4,0.283979,0.101575,0.0975641,1.04111,0.361237,0.401945,0.33655,0.763182,0.117966,5.65653,0.302778,0.481366,0.309052,92.8726,14.2633,121.77,0.790417,6.16809,17.529827892780304,-1.0319108963012695,4.01744,147.36000061035156,,,,,,,801,5.134615384,801,5.134615384,,,,,,,,,,,,,,,,,,,"Steven Kwan","24610",680757
"Alejandro Kirk","TOR",110,436,385,103,73,19,0,10,42,49,43,1,53,4,4,0,,1,0,0.268122,0.0984654,0.121895,0.807787,0.344889,0.40018,0.327336,0.745069,0.132058,1.72575,0.285613,-1.82609,-0.901037,57.0756,6.02639,115.394,-2.72713,3.835,4.959533929824829,11.735004663467407,3.96809,256.0299987792969,,,,,,,483.8,4.398181818,483.8,4.398181818,,,,,,,,,,,,,,,,,,,"Alejandro Kirk","22581",672386
"Anthony Volpe","NYY",157,679,611,148,92,33,5,18,83,75,55,1,151,7,4,1,,28,7,0.241787,0.0805349,0.221698,0.363265,0.309569,0.400004,0.309253,0.709573,0.158217,6.4884,0.290326,1.30149,1.68784,78.9219,-0.506255,101.319,2.98933,4.39099,4.014111638069153,11.665993690490723,3.95708,140.91000366210938,,,,,,,730.8,4.65477707,730.8,4.65477707,,,,,,,,,,,,,,,,,,,"Anthony Volpe","27647",683011
"Isaac Paredes","HOU",141,609,521,127,75,26,1,25,75,84,69,1,101,14,4,1,,2,1,0.244396,0.113756,0.16512,0.68893,0.345587,0.441186,0.343384,0.786772,0.196789,2.57044,0.256447,-0.672536,-1.27791,87.5155,16.2758,126.879,-1.95044,-1.05272,16.779707193374634,1.1222797632217407,3.94555,192.08999633789062,,,,,,,756.3,5.363829787,756.3,5.363829787,,,,,,,,,,,,,,,,,,,"Isaac Paredes","20036",670623
"Wyatt Langford","TEX",141,609,542,146,89,30,4,22,82,84,58,2,121,5,4,0,,19,5,0.268969,0.0952243,0.198206,0.480432,0.343354,0.463917,0.347945,0.807271,0.194948,5.93323,0.306635,0.394655,0.675309,89.7511,18.5114,128.56,1.06996,3.24114,20.971089005470276,-3.083859920501709,3.94403,43.93000030517578,,,,,,,803.3,5.69716312,803.3,5.69716312,,,,,,,,,,,,,,,,,,,"Wyatt Langford","33333",694671
"Brent Rooker","ATH",151,651,574,149,82,26,2,39,88,102,63,3,192,8,4,1,,8,2,0.258577,0.0972551,0.294371,0.330383,0.338241,0.512009,0.362113,0.85025,0.253432,4.04852,0.315284,0.0197172,-0.441933,103.364,27.2116,142.479,-0.422216,-0.00513305,31.219351023435593,-15.680133240297437,3.84613,66.26000213623047,,,,,,,936.4,6.201324503,936.4,6.201324503,,,,,,,,,,,,,,,,,,,"Brent Rooker","19627",667670
"Jazz Chisholm Jr.","NYY",141,609,548,137,84,22,3,27,80,87,51,3,153,5,4,1,,35,9,0.249525,0.0831666,0.250819,0.331581,0.316592,0.450556,0.329576,0.767147,0.201031,6.16664,0.294016,0.671163,2.08593,80.7473,9.50762,115.615,2.75709,0.718646,13.637906789779663,2.8936460614204407,3.80402,22.760000228881836,,,,,,,763.2,5.412765957,763.2,5.412765957,,,,,,,,,,,,,,,,,,,"Jazz Chisholm Jr.","20454",665862
"Alex Bregman","BOS",157,679,598,156,97,32,3,24,88,89,68,1,87,8,5,0,,3,1,0.260239,0.1005,0.128308,0.783271,0.340912,0.442744,0.340507,0.783657,0.182505,3.31016,0.267509,-1.15782,-1.23388,96.0023,16.5742,117.515,-2.3917,0.410855,11.215722799301147,2.8358554244041443,3.78889,118.70999908447266,,,,,,,842,5.363057324,842,5.363057324,,,,,,,,,,,,,,,,,,,"Alex Bregman","17678",608324
"Xander Bogaerts","SDP",149,644,580,154,109,28,1,17,74,71,52,1,114,6,6,1,,13,3,0.266258,0.0804157,0.177108,0.45405,0.33002,0.404962,0.321384,0.734982,0.138704,4.41508,0.302825,0.431634,0.223939,81.1416,5.8077,109.657,0.655573,0.956032,8.092142224311829,7.106031775474548,3.78451,154.8300018310547,,,,,,,719.4,4.828187919,719.4,4.828187919,,,,,,,,,,,,,,,,,,,"Xander Bogaerts","12161",593428
"Bo Bichette","TOR",144,623,579,163,111,32,2,18,80,74,36,1,119,4,3,1,,10,3,0.280776,0.0577347,0.190461,0.303132,0.325488,0.436609,0.329792,0.762097,0.155833,4.36091,0.323844,0.261903,-0.30801,82.7119,9.83452,117.121,-0.0461065,-3.46223,12.158587336540222,3.2127671241760254,3.73239,119.36000061035156,,,,,,,737.8,5.123611111,737.8,5.123611111,,,,,,,,,,,,,,,,,,,"Bo Bichette","19612",666182
"Jordan Westburg","BAL",133,574,523,136,83,30,4,20,73,78,39,0,130,8,3,1,,8,2,0.260751,0.0686749,0.225851,0.304072,0.320353,0.447037,0.331795,0.76739,0.186286,5.21998,0.309567,0.00409485,-0.422956,77.1318,9.98637,119.806,-0.418861,2.75093,12.58948165178299,4.000931262969971,3.6896,90.23999786376953,,,,,,,687,5.165413533,687,5.165413533,,,,,,,,,,,,,,,,,,,"Jordan Westburg","27815",676059
"Mike Trout","LAA",120,518,446,114,62,21,3,29,73,78,61,5,139,7,3,0,,8,2,0.255682,0.118677,0.268215,0.44247,0.353329,0.507776,0.366775,0.861106,0.252094,5.10202,0.303955,-0.145387,-0.188328,84.1905,23.5958,140.016,-0.333715,1.03647,23.383638709783554,-5.013525128364563,3.6806,118.0999984741211,,,,,,,756.6,6.305,756.6,6.305,,,,,,,,,,,,,,,,,,,"Mike Trout","10155",545361
"Zach Neto","LAA",130,560,500,126,75,29,1,22,72,73,39,1,124,16,3,2,,23,7,0.252956,0.0688461,0.221089,0.311396,0.325139,0.444231,0.333709,0.76937,0.191275,5.47112,0.293338,0.297203,0.898968,76.1133,10.6056,116.757,1.19617,-1.44244,11.933089852333069,4.557564735412598,3.6311,199.02999877929688,,,,,,,691.3,5.317692307,691.3,5.317692307,,,,,,,,,,,,,,,,,,,"Zach Neto","31347",687263
"Matt McLain","CIN",138,595,523,135,79,29,4,23,81,79,59,1,156,9,3,1,,18,6,0.257194,0.0988403,0.262454,0.3766,0.340831,0.45648,0.345351,0.797311,0.199286,5.91544,0.322202,-0.0411869,0.044164,86.4455,16.8435,115.637,0.00297715,2.65222,11.128698128275573,4.077223896980286,3.61679,92.5199966430664,,,,,,,777.5,5.634057971,777.5,5.634057971,,,,,,,,,,,,,,,,,,,"Matt McLain","29695",680574
"Mark Vientos","NYM",154,665,602,150,88,28,2,33,82,100,52,1,194,6,5,1,,1,0,0.249917,0.0778428,0.291901,0.266675,0.31326,0.46527,0.334311,0.77853,0.215353,2.5054,0.309872,-0.989836,-1.10095,90.7064,12.916,118.194,-2.09078,-1.00522,12.377470016479492,0.31977808475494385,3.59845,104.33999633789062,,,,,,,816.7,5.303246753,816.7,5.303246753,,,,,,,,,,,,,,,,,,,"Mark Vientos","22184",668901
"Masyn Winn","STL",154,665,607,157,106,31,5,16,88,70,47,1,116,4,5,3,,14,4,0.258767,0.0705788,0.173972,0.405689,0.313495,0.404726,0.312222,0.718221,0.145958,5.65317,0.293754,1.07352,0.0700457,78.8839,1.09346,101.281,1.14356,3.27379,2.162388324737549,10.398789405822754,3.58439,151.33999633789062,,,,,,,709.4,4.606493506,709.4,4.606493506,,,,,,,,,,,,,,,,,,,"Masyn Winn","27479",691026
"Jacob Wilson","ATH",128,553,507,146,100,34,3,9,71,60,32,0,55,7,4,3,,4,2,0.28811,0.0580125,0.0991227,0.58526,0.337188,0.422576,0.330721,0.759764,0.134466,4.25632,0.306325,-0.023349,-0.910135,73.8318,9.14289,120.397,-0.933484,-1.9047,11.972460806369781,4.020297169685364,3.55557,338.45001220703125,,,,,,,629.9,4.92109375,629.9,4.92109375,,,,,,,,,,,,,,,,,,,"Jacob Wilson","33266",805779
"Nico Hoerner","CHC",130,560,508,141,103,27,2,8,69,53,38,1,62,9,3,1,,26,5,0.276672,0.0679215,0.110447,0.614969,0.336583,0.386319,0.317698,0.722902,0.109647,5.85453,0.300156,0.869238,1.8649,68.8967,3.389,106.045,2.73414,6.68142,6.781996726989746,8.681416511535645,3.52301,202.41000366210938,,,,,,,622.9,4.791538461,622.9,4.791538461,,,,,,,,,,,,,,,,,,,"Nico Hoerner","21479",663538
"Rafael Devers","BOS",156,672,592,159,89,35,3,32,96,99,69,13,146,7,4,1,,3,1,0.269507,0.10215,0.216859,0.471043,0.349625,0.504104,0.359996,0.853729,0.234597,3.77185,0.303956,-0.199989,-0.9604,105.554,26.9444,131.224,-1.16039,-1.78408,22.847856283187866,-12.034081816673279,3.4304,39.15999984741211,,,,,,,948.7,6.081410256,948.7,6.081410256,,,,,,,,,,,,,,,,,,,"Rafael Devers","17350",646240
"Jarren Duran","BOS",152,658,597,157,91,39,9,18,93,74,50,1,150,6,3,2,,28,6,0.263302,0.0761266,0.228095,0.33375,0.325152,0.451351,0.334502,0.776503,0.188049,7.63682,0.321667,0.310413,2.20851,89.8531,12.8815,113.291,2.51893,1.49845,12.525434255599976,-1.351554274559021,3.41939,21.030000686645508,,,,,,,820.2,5.396052631,820.2,5.396052631,,,,,,,,,,,,,,,,,,,"Jarren Duran","24617",680776
"Jeremy Peña","HOU",157,679,627,164,113,30,2,18,79,77,36,1,128,11,4,2,,17,6,0.261156,0.0525201,0.18857,0.278517,0.30987,0.401761,0.309733,0.711631,0.140605,4.96111,0.300516,0.730862,-0.125492,79.1843,-0.243787,103.208,0.60537,0.0314386,3.0979915857315063,7.30643867701292,3.41222,161.89999389648438,,,,,,,715.5,4.55732484,715.5,4.55732484,,,,,,,,,,,,,,,,,,,"Jeremy Pena","21636",665161
